call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_AU_Insurance_1591544,13,customer,channel2,6,71.92,81.58,"better person. So, I think it'll be much better trip overall. That is so true. I",positive,0.9785,False,False,False,False,False,9.66,0.05844,0.99408,-24.666,0.097058,1676.535,216.114,115.719,1.656,medium,low,high
en_AU_Insurance_1591544,14,agent,channel1,8,78.68,94.4,"Oh, I can taste the Cosmopolitan already. So how long are you thinking of going for?",positive,0.5566,False,False,True,False,False,15.72,0.037932,0.559814,-28.42,0.069065,1618.128,287.817,134.283,1.018,low,low,high
en_AU_Insurance_1591544,15,customer,channel2,7,81.58,85.38,"didn't even think about that. That would have been a nightmare. So, yeah, at",negative,0.8075,False,False,False,False,False,3.8,0.071027,0.883575,-22.972,0.101341,1371.385,174.956,91.696,3.684,high,high,low
en_AU_Insurance_1591544,16,customer,channel2,8,85.38,88.3,least I get to go to someone that's going to be a lot of fun and we can really,positive,0.9521,False,False,False,False,False,2.92,0.055813,0.411194,-25.065,0.115261,1282.47,149.588,54.498,6.507,medium,high,low
en_AU_Insurance_1591544,17,customer,channel2,9,88.3,105.5,"enjoy ourselves now. So, we've got the trip booked for two and a half weeks. So,",positive,0.9401,False,False,False,False,False,17.2,0.051498,0.917694,-25.764,0.101101,1681.764,257.403,126.421,0.93,medium,low,high
en_AU_Insurance_1591544,18,agent,channel1,9,100.4,103.2,"Okay, great. And what time are you?",positive,0.8863,False,False,True,False,False,2.8,0.032052,0.286804,-29.883,0.130682,1593.499,259.464,124.526,2.5,low,medium,high
en_AU_Insurance_1591544,19,customer,channel2,10,105.5,120.82,"we are going from Feb, the 16th. It definitely will be, that's for sure.",positive,0.7527,False,False,False,False,False,15.32,0.062422,0.824768,-24.093,0.11869,1877.811,207.121,121.159,0.914,medium,low,medium
en_AU_Insurance_1591544,20,agent,channel1,10,109.68,115.2,"Okay, just after Valentine's Day, it's going to be for you.",positive,0.4966,False,False,False,False,False,5.52,0.098122,0.913574,-20.165,0.161313,1747.209,236.109,117.979,1.993,high,low,high
en_AU_Insurance_1591544,21,agent,channel1,11,115.2,125.24,And so you said two and a half weeks and we're looking at getting travel insurance for yourself,neutral,0.6951,False,False,False,False,False,10.04,0.033933,0.313538,-29.388,0.125844,1748.636,270.69,127.075,1.793,low,low,high
en_AU_Insurance_1591544,22,agent,channel1,12,125.24,138.32,"or for your girlfriend too. Yeah, not a problem.",neutral,0.5271,False,False,False,False,False,13.08,0.023546,0.443939,-32.562,0.064851,1780.395,298.769,133.793,0.688,low,low,high
en_AU_Insurance_1591544,23,customer,channel2,11,127.62,133.46,"Look, definitely for me, but I'll probably check out options for her as well, just",positive,0.5284,False,False,False,False,False,5.84,0.083307,0.742737,-21.586,0.116179,1315.082,212.262,84.657,2.568,high,medium,medium
en_AU_Insurance_1591544,24,customer,channel2,12,133.5,136.94,"so I can let her know what to get, because I don't think she's even looked yet.",neutral,0.804,False,False,False,False,False,3.44,0.048026,0.517273,-26.37,0.110008,1224.235,163.387,79.573,4.942,low,high,low
en_AU_Insurance_1591544,25,agent,channel1,13,138.8,147.2,"And just before we get stuck into this trip, do you travel frequently or is this sort of just an annual trip every year?",neutral,0.9291,False,False,True,False,False,8.4,0.080192,0.885712,-21.917,0.167414,1707.497,208.696,114.054,2.857,high,medium,medium
en_AU_Insurance_1591544,26,agent,channel1,14,147.2,170.0,"Yeah, not a problem at all. Well, it's absolutely fantastic that you are thinking of travel insurance",positive,0.9523,False,False,False,False,False,22.8,0.024303,0.531921,-32.287,0.065098,1609.662,294.618,135.688,0.746,low,low,high
en_AU_Insurance_1591544,27,customer,channel2,13,147.98,152.78,"No, I never really travelled. So, it's like a big trip for me. Like, I've been one",neutral,0.6761,False,False,False,False,False,4.8,0.078152,0.627716,-22.141,0.090794,1239.432,197.813,72.438,3.542,high,high,medium
en_AU_Insurance_1591544,28,customer,channel2,14,152.78,158.26,"place before and that was with family. It wasn't very exciting. So, yeah, first",negative,0.8325,False,False,False,False,False,5.48,0.074078,0.933197,-22.606,0.135606,1456.095,165.691,84.336,2.555,high,medium,low
en_AU_Insurance_1591544,29,customer,channel2,15,158.26,164.42,"trip, super excited. Yeah, so I'm not really sure of what I meant to do. So, please",positive,0.9274,False,False,False,False,False,6.16,0.074027,0.570312,-22.612,0.126728,1453.593,190.034,71.785,2.76,high,medium,low
en_AU_Insurance_1591544,30,customer,channel2,16,164.42,165.22,help me through this.,neutral,0.5528,False,False,False,False,False,0.8,0.056618,0.580017,-24.941,0.092886,1316.399,179.765,73.501,5.0,medium,high,low
en_AU_Insurance_1591544,31,agent,channel1,15,170.0,174.4,"because knock on wood, you sort of don't want anything to go wrong over there.",neutral,0.4934,False,False,False,False,False,4.4,0.051799,0.377838,-25.714,0.150334,1573.245,191.145,118.593,3.409,medium,high,low
en_AU_Insurance_1591544,32,agent,channel1,16,174.4,179.6,"And when it does on the off chance, it's great just to have this safety net for you to fall into.",positive,0.8738,False,False,False,False,False,5.2,0.046782,0.621521,-26.598,0.210234,1902.084,209.325,114.661,4.038,low,high,medium
en_AU_Insurance_1591544,33,agent,channel1,17,179.6,190.32,"So for the Maldives, and because it's sort of only one trip, just having a look here, right?",neutral,0.9117,False,False,True,False,False,10.72,0.058157,0.77002,-24.708,0.168009,1827.279,214.031,119.333,1.679,medium,low,medium
en_AU_Insurance_1591544,34,agent,channel1,18,190.32,196.48,"Yeah, so we've got three different options. So, yeah, let's just talk about yourself first.",neutral,0.7148,False,False,False,False,False,6.16,0.103399,0.839111,-19.71,0.203224,1857.553,208.986,112.932,2.435,high,medium,medium
en_AU_Insurance_1591544,35,agent,channel1,19,196.48,200.6,And then we can look at adding your friends down the track if need be.,neutral,0.8701,False,False,False,False,False,4.12,0.046846,0.479614,-26.587,0.146507,1505.394,207.801,119.345,3.641,low,high,medium
en_AU_Insurance_1591544,36,agent,channel1,20,200.6,209.28,The three different tiers we have here is the basic medium as well as the comprehensive travel insurance.,neutral,0.8938,False,False,False,False,False,8.68,0.061049,0.933044,-24.286,0.149305,1660.346,211.252,121.99,2.074,medium,medium,medium
en_AU_Insurance_1591544,37,agent,channel1,21,209.28,214.28,"So they all cover different things, basic, obviously, obviously basic.",neutral,0.673,False,False,False,False,False,5.0,0.066951,0.722504,-23.485,0.189727,1922.079,191.921,112.923,2.0,medium,low,low
en_AU_Insurance_1591544,38,agent,channel1,22,214.28,217.64,And then things ramp up from there depending on your needs.,neutral,0.7624,False,False,False,False,False,3.36,0.029269,0.349091,-30.672,0.145024,1477.265,178.122,116.54,3.274,low,high,low
en_AU_Insurance_1591544,39,agent,channel1,23,217.64,223.56,So do you have any health conditions or health requirements for we look at the particulars?,neutral,0.9317,False,False,True,False,False,5.92,0.058799,0.517029,-24.613,0.159713,1592.381,213.097,115.194,2.703,medium,medium,medium
en_AU_Insurance_1591544,40,customer,channel2,17,219.26,220.26,No health issues.,neutral,0.6804,False,False,False,False,False,1.0,9e-06,9.2e-05,-101.128,0.058578,2482.752,235.179,159.67,3.0,low,high,high
en_AU_Insurance_1591544,41,agent,channel1,24,224.52,232.52,"Okay, and sort of nothing pre-existing in the past that sort of may not be current,",neutral,0.7549,False,False,False,False,False,8.0,0.075318,0.843384,-22.462,0.140302,1751.151,230.658,115.86,2.0,high,low,high
en_AU_Insurance_1591544,42,customer,channel2,18,229.26,230.26,"No, no health issues.",neutral,0.7165,False,False,False,False,False,1.0,0.002613,0.023651,-51.656,0.042236,1676.939,273.614,135.378,4.0,low,high,high
en_AU_Insurance_1591544,43,agent,channel1,25,232.52,235.4,but you have sort of been affected by previously?,neutral,0.9166,False,False,True,False,False,2.88,0.071439,0.683685,-22.921,0.162689,1604.538,183.234,103.002,3.125,high,high,low
en_AU_Insurance_1591544,44,agent,channel1,26,239.96,245.32,"Okay, not a problem. And what type of luggage will you be taking?",neutral,0.6906,False,False,True,False,False,5.36,0.065675,0.562134,-23.652,0.129578,1395.212,214.652,114.59,2.425,medium,medium,medium
en_AU_Insurance_1591544,45,agent,channel1,27,245.32,251.32,Do you travel with sort of expensive goods or a sort of a pack light adventure traveler?,neutral,0.8607,False,False,True,False,False,6.0,0.069064,0.621765,-23.215,0.159413,1665.72,212.395,114.773,2.833,high,medium,medium
en_AU_Insurance_1591544,46,customer,channel2,19,249.26,256.26,"I'll probably be taking a few, I don't know if they're expensive, but like I've got a",neutral,0.6713,False,False,False,False,False,7.0,0.045245,0.924438,-26.889,0.085409,2002.498,237.37,126.903,2.429,low,medium,high
en_AU_Insurance_1591544,47,agent,channel1,28,253.56,281.32,"Yeah, so I definitely do have that particularly when wet.",neutral,0.5452,False,False,False,False,False,27.76,0.040938,0.903778,-27.757,0.044456,1603.014,312.989,129.077,0.36,low,low,high
en_AU_Insurance_1591544,48,customer,channel2,20,256.26,262.26,good camera that I'm going to take with me. I do have a drone that I want to take,positive,0.8489,False,False,False,False,False,6.0,0.08031,0.88559,-21.905,0.110318,1386.972,181.489,70.978,3.167,high,high,low
en_AU_Insurance_1591544,49,customer,channel2,21,262.26,267.26,"as well, because I just feel like I'll get some really amazing shots. But other",positive,0.9663,False,False,False,False,False,5.0,0.067542,0.610474,-23.409,0.14181,1548.586,163.532,68.302,3.0,medium,high,low
en_AU_Insurance_1591544,50,customer,channel2,22,267.26,272.26,"than that, just kind of general stuff. There'll be some jewelry obviously that",neutral,0.8703,False,False,False,False,False,5.0,0.080675,0.999969,-21.865,0.125358,1491.273,187.186,78.022,2.6,high,medium,low
en_AU_Insurance_1591544,51,customer,channel2,23,272.26,278.26,"I wear. But yeah, probably a lot of bikinis, to be honest.",neutral,0.7758,False,False,False,False,False,6.0,0.081739,0.671204,-21.751,0.100215,1270.43,188.825,81.932,2.0,high,low,low
en_AU_Insurance_1591544,52,agent,channel1,29,282.2,289.96,So what I recommend for you just purely because you are traveling with some highly valuable,positive,0.8073,False,False,False,False,False,7.76,0.060426,0.769714,-24.376,0.157588,1627.518,211.198,116.089,2.062,medium,medium,medium
en_AU_Insurance_1591544,53,agent,channel1,30,289.96,294.76,"tech items, our comprehensive travel insurance is probably best for you.",positive,0.8933,False,False,False,False,False,4.8,0.046598,0.590759,-26.633,0.208473,1895.745,197.018,113.328,2.292,low,medium,medium
en_AU_Insurance_1591544,54,agent,channel1,31,295.64,300.84,"What that includes is a trip cancellation, heaven forbid. You have a second pick up along the way,",negative,0.7403,False,False,True,False,False,5.2,0.100753,0.905029,-19.935,0.169604,1710.23,186.048,109.043,3.462,high,high,low
en_AU_Insurance_1591544,55,agent,channel1,32,301.96,309.08,"as well as overseas medical and hospital expenses. There's things like additional expenses,",neutral,0.5451,False,False,False,False,False,7.12,0.068086,0.748932,-23.339,0.204119,1973.902,198.526,119.263,1.826,high,low,medium
en_AU_Insurance_1591544,56,customer,channel2,24,302.26,303.26,Thank you.,positive,0.8345,False,False,False,False,False,1.0,0.000929,0.023651,-60.64,0.074478,2536.394,227.626,147.611,2.0,low,low,high
en_AU_Insurance_1591544,57,agent,channel1,33,309.08,317.8,personal liability. But what it does also include is travel to lay expenses and lost item expenses.,neutral,0.6607,False,False,False,False,False,8.72,0.045502,0.546021,-26.839,0.20555,1974.224,203.252,118.977,1.95,low,low,medium
en_AU_Insurance_1591544,58,agent,channel1,34,317.8,321.48,"So from what you told me so far, these would probably be the most",neutral,0.8621,False,False,False,False,False,3.68,0.063369,0.546783,-23.963,0.173218,1716.187,182.228,113.214,3.804,medium,high,low
en_AU_Insurance_1591544,59,agent,channel1,35,321.48,328.92,"two important points for you because it does cover you up to $10,000 of lost or misplaced",neutral,0.5699,False,False,False,False,False,7.44,0.060702,0.677277,-24.336,0.195671,1887.395,194.105,110.159,2.285,medium,medium,low
en_AU_Insurance_1591544,60,agent,channel1,36,328.92,340.68,or stolen items with an excess of $150.,negative,0.6184,False,False,False,False,False,11.76,0.033124,0.641144,-29.597,0.111827,1673.199,278.288,142.451,0.68,low,low,high
en_AU_Insurance_1591544,61,customer,channel2,25,333.26,340.26,Okay. And is there medical included in the comprehensive option as well? Because,neutral,0.8867,False,False,False,False,False,7.0,0.064988,0.999969,-23.743,0.095059,1324.878,214.954,98.954,1.857,medium,low,medium
en_AU_Insurance_1591544,62,customer,channel2,26,340.26,345.26,that's one of the things that Mum said to be really careful with and things like,neutral,0.8104,False,False,False,False,False,5.0,0.062804,0.904816,-24.04,0.101065,1256.617,176.152,72.452,3.2,medium,high,low
en_AU_Insurance_1591544,63,customer,channel2,27,345.26,349.26,"that. If anything ever happens when you're overseas, make sure you're",neutral,0.7608,False,False,False,False,False,4.0,0.060962,0.677734,-24.299,0.106662,1399.387,199.405,44.069,2.75,medium,medium,medium
en_AU_Insurance_1591544,64,customer,channel2,28,349.26,352.26,"covered. So, that's one of the things I wanted to check.",neutral,0.8356,False,False,False,False,False,3.0,0.055165,0.629272,-25.167,0.08922,1206.825,188.946,93.583,3.667,medium,high,low
en_AU_Insurance_1591544,65,agent,channel1,37,351.96,357.32,"Yeah, so well, like it says in the name, it comprehensively covers medical conditions.",positive,0.7959,False,False,False,False,False,5.36,0.105946,0.903046,-19.498,0.142764,1539.025,203.455,119.371,2.612,high,medium,medium
en_AU_Insurance_1591544,66,agent,channel1,38,357.8,363.24,We've got your overseas medical and hospital expenses. So that will cover you for anything,neutral,0.6427,False,False,False,False,False,5.44,0.053947,0.640503,-25.361,0.17366,1715.198,196.844,121.957,2.757,medium,medium,medium
en_AU_Insurance_1591544,67,customer,channel2,29,362.26,363.26,Thank you.,positive,0.8345,False,False,False,False,False,1.0,0.001462,0.021545,-56.702,0.073364,2214.82,260.077,150.246,2.0,low,low,high
en_AU_Insurance_1591544,68,agent,channel1,39,363.24,368.84,"that isn't preexisting. We've also got included within that your overseas emergency assistance,",neutral,0.8374,False,False,False,False,False,5.6,0.047026,0.433441,-26.553,0.187908,1792.641,202.006,119.831,2.321,low,medium,medium
en_AU_Insurance_1591544,69,agent,channel1,40,369.56,376.28,"as well as personal liability, accidental death and permanent disability. So you're covered from",neutral,0.5892,False,False,False,False,False,6.72,0.072994,0.61615,-22.734,0.172264,1744.099,200.498,120.334,2.083,high,medium,medium
en_AU_Insurance_1591544,70,agent,channel1,41,376.28,383.24,all angles there. The one flag I will make is it doesn't cover extreme sports. So giving you,neutral,0.7052,False,False,False,False,False,6.96,0.067679,0.717407,-23.391,0.170999,1694.613,199.211,116.804,2.586,medium,medium,medium
en_AU_Insurance_1591544,71,agent,channel1,42,383.96,390.04,"going to the Maldives, that would be things like jet skiing or parachuting or rock climbing,",neutral,0.8048,False,False,False,False,False,6.08,0.063305,0.781128,-23.971,0.170725,1716.231,181.499,121.035,2.632,medium,medium,low
en_AU_Insurance_1591544,72,agent,channel1,43,390.04,394.44,"those type of things because they do carry, oh, sorry, I should also add scooter rides,",neutral,0.4927,False,False,False,False,False,4.4,0.074397,0.765747,-22.569,0.185989,1723.452,200.215,114.766,3.636,high,high,medium
en_AU_Insurance_1591544,73,customer,channel2,30,392.26,416.26,Okay. Fantastic. What else do I need to be concerned about or think about?,positive,0.55,False,False,False,False,False,24.0,0.026452,0.651978,-31.551,0.084529,2092.719,236.096,142.172,0.583,low,low,high
en_AU_Insurance_1591544,74,agent,channel1,44,395.08,401.24,because they do carry a high level of risk. The insurance doesn't cover that. And that's not,negative,0.7496,False,False,False,False,False,6.16,0.081319,0.733368,-21.796,0.171584,1678.074,193.899,119.227,2.76,high,medium,low
en_AU_Insurance_1591544,75,agent,channel1,45,401.24,408.04,just Alianne's particular. That is just a standard across the travel insurance industry.,neutral,0.8559,False,False,False,False,False,6.8,0.048126,0.505249,-26.352,0.235354,2135.649,185.018,115.311,1.912,low,low,low
en_AU_Insurance_1591544,76,agent,channel1,46,417.64,425.16,"Well, we also do have rental vehicle excess included within that too. So if you are looking at",neutral,0.8874,False,False,False,False,False,7.52,0.082795,0.743958,-21.64,0.150945,1579.087,226.809,122.863,2.394,high,medium,high
en_AU_Insurance_1591544,77,customer,channel2,31,422.26,451.26,"Okay. And if I'm looking at this, how much is it all up for me and how much is it",neutral,0.8703,False,False,False,False,False,29.0,0.032485,0.85199,-29.766,0.079455,2224.901,233.699,145.752,0.69,low,low,high
en_AU_Insurance_1591544,78,agent,channel1,47,425.16,430.6,"sort of parking yourself having a girl's base for a week or two and hiring a vehicle,",neutral,0.9035,False,False,False,False,False,5.44,0.080932,0.919342,-21.838,0.145277,1507.699,186.326,114.337,3.125,high,high,low
en_AU_Insurance_1591544,79,agent,channel1,48,431.4,436.68,"that can also be one of the most panicking times. Oh, was that scratched there before? Was it not?",negative,0.7239,False,False,True,False,False,5.28,0.079068,0.713409,-22.04,0.184058,1772.557,178.245,98.914,3.598,high,high,low
en_AU_Insurance_1591544,80,agent,channel1,49,436.68,445.08,"So your rental vehicle is also covered up to $15,000 excess.",neutral,0.8105,False,False,False,False,False,8.4,0.054583,0.704346,-25.259,0.203942,1987.017,187.694,120.175,1.31,medium,low,low
en_AU_Insurance_1591544,81,customer,channel2,32,451.26,455.26,"for my friend? Does it depend how old you are, all that kind of stuff? How does it",neutral,0.9162,False,False,False,False,False,4.0,0.067168,0.597778,-23.457,0.126008,1316.173,147.226,53.863,4.5,medium,high,low
en_AU_Insurance_1591544,82,customer,channel2,33,455.26,457.26,work?,neutral,0.8412,False,False,False,False,False,2.0,0.01399,0.167114,-37.084,0.073947,1402.638,215.746,140.732,0.5,low,low,high
en_AU_Insurance_1591544,83,agent,channel1,50,456.12,463.64,"Yeah, definitely. So if we're just looking at ensuring one person for a two week trip,",neutral,0.8563,False,False,False,False,False,7.52,0.079016,0.97757,-22.046,0.147126,1636.629,206.577,113.078,2.128,high,medium,medium
en_AU_Insurance_1591544,84,agent,channel1,51,464.28,470.6,that would come in at $200 per person for the comprehensive trip. But if you'd like to,neutral,0.847,False,False,False,False,False,6.32,0.048803,0.667633,-26.231,0.191204,1841.696,197.608,117.025,2.69,low,medium,medium
en_AU_Insurance_1591544,85,agent,channel1,52,470.6,479.0,"book the package with your friend on that same policy, we could discount that by $50. So it",neutral,0.78,False,False,False,False,False,8.4,0.055415,0.561127,-25.127,0.170187,1725.269,212.207,123.559,2.143,medium,medium,medium
en_AU_Insurance_1591544,86,agent,channel1,53,479.08,485.24,would be $350 for two people for the two weeks for a comprehensive policy to the mildives.,neutral,0.8355,False,False,False,False,False,6.16,0.053385,0.477325,-25.452,0.157474,1578.498,236.764,120.029,2.76,medium,medium,high
en_AU_Insurance_1591544,87,customer,channel2,34,486.26,491.26,"Oh, that sounds like it definitely be worth doing it together then. Get a couple",positive,0.9301,False,False,False,False,False,5.0,0.067931,0.916595,-23.359,0.093479,1336.803,195.724,107.346,3.0,high,high,medium
en_AU_Insurance_1591544,88,customer,channel2,35,491.26,494.26,extra cocktails in for that price by the sounds of it.,neutral,0.7751,False,False,False,False,False,3.0,0.0658,0.663727,-23.636,0.119348,1303.738,165.703,85.911,3.667,medium,high,low
en_AU_Insurance_1591544,89,agent,channel1,54,494.52,497.8,"Yeah, well, when you are looking at the hundreds of thousands that could potentially",negative,0.5344,False,False,False,False,False,3.28,0.131908,0.986267,-17.595,0.122009,1397.281,191.213,118.431,4.268,high,high,low
en_AU_Insurance_1591544,90,agent,channel1,55,498.52,505.56,need to be paid if you were to have a travel delay or have a health issue or even damage that,negative,0.6474,False,False,False,False,False,7.04,0.055258,0.45462,-25.152,0.142759,1590.793,203.572,114.993,2.983,medium,medium,medium
en_AU_Insurance_1591544,91,agent,channel1,56,505.56,511.08,"rental vehicle, you'd definitely get your weight in cocktails, that's all we've been saying. And",neutral,0.7573,False,False,False,False,False,5.52,0.0757,0.762238,-22.418,0.164816,1694.368,223.421,112.644,2.717,high,medium,high
en_AU_Insurance_1591544,92,agent,channel1,57,511.08,521.48,I would say it's better to have peace of mind than to have no mind.,positive,0.7295,False,False,False,False,False,10.4,0.044494,0.685089,-27.034,0.092516,1646.545,279.527,142.364,1.442,low,low,high
en_AU_Insurance_1591544,93,customer,channel2,36,516.26,522.26,"True, true. Okay, wonderful. Look, I think that sounds pretty good. I think I would",positive,0.9859,False,False,False,False,False,6.0,0.075355,0.585693,-22.458,0.116354,1312.845,215.302,95.784,2.5,high,medium,medium
en_AU_Insurance_1591544,94,agent,channel1,58,521.8,537.96,"Yeah, definitely. So if we look at the basic package, that only covers you for",neutral,0.7882,False,False,False,False,False,16.16,0.031747,0.835236,-29.966,0.076861,1697.423,291.643,132.619,0.928,low,low,high
en_AU_Insurance_1591544,95,customer,channel2,37,522.26,527.26,feel more confident going with the comprehensive. You said there was three,positive,0.5433,False,False,False,False,False,5.0,0.054228,0.643433,-25.316,0.118018,1355.204,190.674,87.284,2.4,medium,medium,low
en_AU_Insurance_1591544,96,customer,channel2,38,527.26,531.26,packages though. What's the difference in price with the other two just so I can,neutral,0.8945,False,False,False,False,False,4.0,0.058121,0.500641,-24.713,0.138308,1395.446,181.794,85.261,3.75,medium,high,low
en_AU_Insurance_1591544,97,customer,channel2,39,531.26,533.26,let my friend know the difference?,neutral,0.8984,False,False,False,False,False,2.0,0.046706,0.50592,-26.613,0.173689,1752.075,140.036,78.553,3.0,low,high,low
en_AU_Insurance_1591544,98,agent,channel1,59,539.32,543.64,"your overseas emergency assistance. But there is a $5,000 excess there.",neutral,0.5563,False,False,False,False,False,4.32,0.05616,0.528412,-25.012,0.194419,1822.754,187.623,120.751,2.546,medium,medium,low
en_AU_Insurance_1591544,99,agent,channel1,60,545.0,550.04,And it also covers personal liability. The price for that one for two weeks would be,neutral,0.7642,False,False,False,False,False,5.04,0.070781,0.67337,-23.002,0.165305,1753.515,219.975,129.149,3.175,high,high,high
en_AU_Insurance_1591544,100,customer,channel2,40,545.26,548.26,Okay.,neutral,0.5693,False,False,False,False,False,3.0,0.000141,0.008911,-77.032,0.029489,1789.085,313.664,134.163,0.333,low,low,high
en_AU_Insurance_1591544,101,agent,channel1,61,550.12,555.24,"$50 per person. However, you do just need to factor in that there is a substantially high",neutral,0.8072,False,False,False,False,False,5.12,0.060546,0.620056,-24.358,0.204305,1952.704,180.797,110.285,3.32,medium,high,low
en_AU_Insurance_1591544,102,agent,channel1,62,555.24,563.4,excess rate. And then the median package includes everything that basically has,neutral,0.7715,False,False,False,False,False,8.16,0.090618,0.866943,-20.856,0.180212,1880.095,194.959,116.693,1.471,high,low,low
en_AU_Insurance_1591544,103,agent,channel1,63,563.4,572.52,plus cancellation insurance for you as well. So if the trip is cancelled by the airline or the,neutral,0.6659,False,False,False,False,False,9.12,0.060241,0.80011,-24.402,0.204108,1900.983,200.715,121.588,1.974,medium,low,medium
en_AU_Insurance_1591544,104,agent,channel1,64,572.52,578.52,"holiday provider, we will be able to reimburse you the cost of your holiday with a $500 excess.",neutral,0.5857,False,False,False,False,False,6.0,0.065768,0.709717,-23.64,0.161954,1590.597,204.183,118.731,3.0,medium,high,medium
en_AU_Insurance_1591544,105,customer,channel2,41,575.26,594.26,"Okay. Too easy. All right, wonderful. That's given me a bit of information. I'm",positive,0.9464,False,False,False,False,False,19.0,0.036877,0.681641,-28.665,0.048393,1646.082,278.562,133.763,0.737,low,low,high
en_AU_Insurance_1591544,106,agent,channel1,65,578.6,584.04,"However, one thing to note is it doesn't include a simple change of mind or for you",neutral,0.5859,False,False,True,False,False,5.44,0.053726,0.597229,-25.396,0.150659,1541.648,199.401,118.866,3.125,medium,high,medium
en_AU_Insurance_1591544,107,agent,channel1,66,584.04,594.44,being unable to travel if the holiday is still okay to proceed.,neutral,0.7426,False,False,False,False,False,10.4,0.028974,0.51825,-30.76,0.099719,1666.749,288.81,140.428,1.154,low,low,high
en_AU_Insurance_1591544,108,customer,channel2,42,594.26,598.26,"going to go double check that my friend's happy with all that, the price, et",neutral,0.6906,False,False,False,False,False,4.0,0.073368,0.537933,-22.69,0.118145,1192.638,161.322,71.424,3.75,high,high,low
en_AU_Insurance_1591544,109,agent,channel1,67,594.52,611.48,"Perfect. Well, if you just call back whenever you're free and mention the same details you've",positive,0.7635,False,False,False,False,False,16.96,0.071619,0.948059,-22.899,0.072477,1535.611,283.126,137.685,0.943,high,low,high
