call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_CA_Agriculture_1586885,24,agent,channel1,15,105.8,110.0,"So to qualify, your farm has to be in Canada.",neutral,0.8851,False,False,False,False,False,4.2,0.077746,0.599884,-22.186,0.100985,1181.953,232.068,76.882,2.381,high,high,medium
en_CA_Agriculture_1586885,25,agent,channel1,16,110.0,115.84,It has to have active production and sales in agriculture and it also has to be working,neutral,0.7338,False,False,False,False,False,5.84,0.063898,0.646118,-23.89,0.112347,1215.658,202.669,56.564,2.911,medium,high,low
en_CA_Agriculture_1586885,26,agent,channel1,17,115.84,120.4,towards being certified under the Canadian organic regime.,neutral,0.8804,False,False,False,False,False,4.56,0.050356,0.566223,-25.959,0.138037,1350.316,173.622,65.856,1.754,medium,medium,low
en_CA_Agriculture_1586885,27,customer,channel2,10,117.2,134.44,"Oh, yes, I've been farming vegetables and wheat for about six years now, and I've started cutting",neutral,0.5109,False,False,False,False,False,17.24,0.060265,0.938965,-24.399,0.02965,369.051,320.23,120.865,0.986,medium,medium,high
en_CA_Agriculture_1586885,28,agent,channel1,18,121.4,128.12,So do you have at least one full season of production records?,neutral,0.9132,False,False,True,False,False,6.72,0.066142,0.577484,-23.591,0.079629,1032.024,230.446,95.171,1.786,high,medium,medium
en_CA_Agriculture_1586885,29,agent,channel1,19,128.12,139.72,"Okay, that's great.",positive,0.9765,False,False,False,False,False,11.6,0.026882,0.48111,-31.411,0.026777,806.985,313.168,129.191,0.259,low,low,high
en_CA_Agriculture_1586885,30,customer,channel2,11,134.44,145.52,back on synthetic fertilizers.,negative,0.5475,False,False,False,False,False,11.08,0.042425,0.654968,-27.448,0.021352,372.828,325.998,120.91,0.361,low,low,high
en_CA_Agriculture_1586885,31,agent,channel1,20,139.72,145.68,"You're already halfway there, so there's something called the agricultural funding",neutral,0.8334,False,False,False,False,False,5.96,0.084043,0.56604,-21.51,0.110221,1178.627,212.343,69.72,1.846,high,medium,low
en_CA_Agriculture_1586885,32,customer,channel2,12,145.52,160.48,"Okay, okay.",neutral,0.6537,False,False,False,False,False,14.96,0.033032,0.585876,-29.621,0.00687,159.244,369.154,85.066,0.134,low,low,high
en_CA_Agriculture_1586885,33,agent,channel1,21,145.68,148.16,portal and it's online.,neutral,0.8693,False,False,False,False,False,2.48,0.056417,0.282166,-24.972,0.080867,1002.135,193.657,74.849,1.613,medium,medium,low
en_CA_Agriculture_1586885,34,agent,channel1,22,148.16,150.92,So you can start your application there.,neutral,0.8488,False,False,False,False,False,2.76,0.051579,0.381897,-25.751,0.120246,1233.516,194.083,63.746,2.536,medium,high,low
en_CA_Agriculture_1586885,35,agent,channel1,23,150.92,165.2,So you have to create an account and then fill in a form and then upload some documents.,neutral,0.9307,False,False,False,False,False,14.28,0.034112,0.40033,-29.342,0.065414,981.868,253.441,127.351,1.261,low,medium,medium
en_CA_Agriculture_1586885,36,customer,channel2,13,160.48,163.72,And what kind of documents do they usually ask for?,neutral,0.8331,False,False,False,False,False,3.24,0.109523,0.777374,-19.21,0.069331,832.197,156.972,61.248,3.086,high,high,low
en_CA_Agriculture_1586885,37,agent,channel1,24,165.2,167.88,"So the documents, it includes four things.",neutral,0.8986,False,False,False,False,False,2.68,0.073066,0.412811,-22.726,0.076916,987.905,220.798,42.463,2.612,high,high,medium
en_CA_Agriculture_1586885,38,agent,channel1,25,167.88,174.08,"They want proof of land ownership or lease, your production and sales records from your",neutral,0.8558,False,False,False,False,False,6.2,0.055469,0.56604,-25.119,0.111489,1216.179,195.101,64.792,2.419,medium,high,low
en_CA_Agriculture_1586885,39,agent,channel1,26,174.08,183.04,"last farming season, a current soil test report and then a brief plan or describing",neutral,0.9377,False,False,False,False,False,8.96,0.05958,0.513519,-24.498,0.109531,1183.643,209.181,81.559,1.674,medium,medium,low
en_CA_Agriculture_1586885,40,agent,channel1,27,183.04,188.36,how you're going to shift your practice into organic farming.,neutral,0.9111,False,False,True,False,False,5.32,0.04177,0.520447,-27.583,0.126129,1342.523,182.572,88.145,1.88,low,medium,low
en_CA_Agriculture_1586885,41,agent,channel1,28,188.36,197.2,"So all of those, you can scan them and then upload them into the online portal.",neutral,0.8903,False,False,False,False,False,8.84,0.063327,0.468445,-23.968,0.070579,1003.934,223.87,107.147,1.81,medium,medium,medium
en_CA_Agriculture_1586885,42,customer,channel2,14,191.48,196.48,Got it.,neutral,0.6065,False,False,False,False,False,5.0,0.030603,0.448273,-30.285,0.007452,114.958,376.9,73.634,0.4,low,low,high
en_CA_Agriculture_1586885,43,customer,channel2,15,196.48,201.48,Is there a deadline for applying?,neutral,0.9373,False,False,False,False,False,5.0,0.100873,0.955566,-19.925,0.025428,454.574,311.257,101.581,1.2,high,medium,high
en_CA_Agriculture_1586885,44,agent,channel1,29,197.2,207.96,"Yes, the deadline for the 2025 growing season is March 15th, but it's best to apply by",neutral,0.735,False,False,False,False,False,10.76,0.069565,0.585724,-23.152,0.086143,1133.401,237.995,108.334,1.58,high,medium,medium
en_CA_Agriculture_1586885,45,customer,channel2,16,201.48,223.72,"Nice, that's clear.",positive,0.9454,False,False,False,False,False,22.24,0.031456,0.944153,-30.046,0.008708,185.42,366.986,89.103,0.135,low,low,high
en_CA_Agriculture_1586885,46,agent,channel1,30,207.96,213.84,February 28th then it'll give you enough time for processing and then you'll get a,neutral,0.7707,False,False,False,False,False,5.88,0.065492,0.576263,-23.676,0.107486,1229.546,192.805,73.289,2.551,high,high,low
en_CA_Agriculture_1586885,47,agent,channel1,31,213.84,222.12,confirmation email within 24 hours of submitting your documents.,neutral,0.8587,False,False,False,False,False,8.28,0.044717,0.494843,-26.99,0.075026,1027.502,228.957,120.176,1.087,medium,medium,medium
en_CA_Agriculture_1586885,48,agent,channel1,32,222.12,236.36,"Yes, there is, there's a program for that.",neutral,0.5855,False,False,False,False,False,14.24,0.03084,0.363464,-30.218,0.036401,907.729,288.902,132.845,0.562,low,low,high
en_CA_Agriculture_1586885,49,customer,channel2,17,223.72,228.12,Are there any other programs that could help with equipment?,neutral,0.9178,False,False,False,False,False,4.4,0.128611,0.934235,-17.814,0.044009,716.758,247.709,100.923,2.273,high,high,medium
en_CA_Agriculture_1586885,50,customer,channel2,18,228.12,256.6,I'm thinking about getting a compost spreader and a soil sensor system.,neutral,0.8797,False,False,False,False,False,28.48,0.043608,0.778168,-27.209,0.01738,218.542,357.941,95.472,0.421,low,low,high
en_CA_Agriculture_1586885,51,agent,channel1,33,236.36,243.68,It's called the Farm Equipment Modernization Program and it offers low-interest loans and,neutral,0.6899,False,False,False,False,False,7.32,0.066397,0.471283,-23.557,0.107042,1229.175,206.687,74.795,1.776,high,medium,low
en_CA_Agriculture_1586885,52,agent,channel1,34,243.68,250.72,"right now they're around 2.5%, so it's for getting eco-friendly and energy efficient",neutral,0.6117,False,False,False,False,False,7.04,0.062546,0.579437,-24.076,0.115332,1242.725,192.658,60.197,1.847,medium,medium,low
en_CA_Agriculture_1586885,53,agent,channel1,35,250.72,258.44,"equipment like composters, irrigation systems and solar power tools.",neutral,0.902,False,False,False,False,False,7.72,0.024586,0.295319,-32.186,0.06998,968.435,232.833,122.29,1.166,low,medium,medium
en_CA_Agriculture_1586885,54,customer,channel2,19,256.6,259.84,"Nice, that's good to know.",positive,0.9589,False,False,False,False,False,3.24,0.083535,0.939056,-21.563,0.062107,973.013,184.927,105.884,1.543,high,medium,low
en_CA_Agriculture_1586885,55,agent,channel1,36,258.44,266.24,"Yeah, exactly.",neutral,0.4948,False,False,False,False,False,7.8,0.051823,0.512482,-25.709,0.058562,999.443,263.203,132.669,0.256,medium,low,medium
en_CA_Agriculture_1586885,56,customer,channel2,20,259.84,281.6,Can I apply for that on the same website?,neutral,0.9319,False,False,False,False,False,21.76,0.047133,0.993103,-26.533,0.008878,153.641,374.514,74.653,0.414,medium,low,high
en_CA_Agriculture_1586885,57,agent,channel1,37,266.24,272.12,"Once you get into the Agricultural Funding Portal, you'll see Equipment Assistance as",neutral,0.9308,False,False,False,False,False,5.88,0.068037,0.669312,-23.345,0.106931,1153.497,208.633,78.509,2.211,high,high,low
en_CA_Agriculture_1586885,58,agent,channel1,38,272.12,278.48,"an option there, so you just have to put a quote or cost estimate for the equipment",neutral,0.9006,False,False,False,False,False,6.36,0.054925,0.402954,-25.205,0.117614,1194.58,210.182,85.541,2.673,medium,high,low
en_CA_Agriculture_1586885,59,agent,channel1,39,278.48,281.96,that you plan to buy.,neutral,0.8581,False,False,False,False,False,3.48,0.019136,0.215546,-34.363,0.057384,942.565,253.299,137.253,1.437,low,medium,medium
en_CA_Agriculture_1586885,60,customer,channel2,21,281.6,284.08,"Nice, good.",positive,0.9607,False,False,False,False,False,2.48,0.066071,0.716309,-23.6,0.053329,714.314,265.578,133.398,0.806,high,low,medium
en_CA_Agriculture_1586885,61,agent,channel1,40,281.96,294.08,"Oh, there's no problem at all.",positive,0.6905,False,False,False,False,False,12.12,0.035607,0.642853,-28.969,0.02883,813.765,314.701,128.966,0.495,low,low,high
en_CA_Agriculture_1586885,62,customer,channel2,22,284.08,290.08,"So what if I prefer to do the application in person, because I'm not too comfortable with",negative,0.6188,False,False,False,False,False,6.0,0.100492,0.999969,-19.957,0.054724,696.747,221.944,101.394,2.833,high,high,medium
en_CA_Agriculture_1586885,63,customer,channel2,23,290.08,291.56,computers.,neutral,0.7854,False,False,False,False,False,1.48,0.042716,0.222015,-27.388,0.106393,1056.148,166.782,89.029,0.676,low,low,low
en_CA_Agriculture_1586885,64,agent,channel1,41,294.08,301.52,"So there's one in person, a center you can go to called the Agricultural Service Center,",neutral,0.939,False,False,False,False,False,7.44,0.066073,0.582764,-23.6,0.104138,1160.019,220.72,73.628,2.151,high,high,medium
en_CA_Agriculture_1586885,65,agent,channel1,42,301.52,307.2,so they'll help you do the forms and upload the documents and you said you're near,neutral,0.8528,False,False,False,False,False,5.68,0.059253,0.417938,-24.546,0.088354,1050.418,217.621,77.968,2.817,medium,high,medium
en_CA_Agriculture_1586885,66,agent,channel1,43,307.24,309.24,"Tuarevier, right?",neutral,0.919,False,False,True,False,False,2.0,0.053049,0.33609,-25.506,0.097245,1149.756,193.34,93.737,1.0,medium,medium,low
en_CA_Agriculture_1586885,67,agent,channel1,44,309.24,321.48,"So the office there is at 2.15 Rue des Forges, so they're open Monday to Friday from 8.30",neutral,0.892,False,False,False,False,False,12.24,0.057086,0.471161,-24.869,0.095823,1194.262,209.624,96.7,1.471,medium,medium,low
en_CA_Agriculture_1586885,68,agent,channel1,45,321.48,327.48,a.m. to 4.30 p.m.,neutral,0.9158,False,False,False,False,False,6.0,0.028998,0.377258,-30.753,0.049418,967.311,269.001,130.214,0.667,low,low,high
en_CA_Agriculture_1586885,69,customer,channel2,24,321.56,331.72,"Nice, that's not far from me.",positive,0.9501,False,False,False,False,False,10.16,0.047323,0.852875,-26.498,0.020313,336.609,332.176,116.376,0.591,medium,low,high
en_CA_Agriculture_1586885,70,agent,channel1,46,327.48,342.12,"No, well you can walk in, but it's kind of busy this year, so maybe you can call ahead so I",neutral,0.8077,False,False,False,False,False,14.64,0.0587,0.628265,-24.627,0.069601,1075.676,256.254,122.983,1.434,medium,medium,medium
en_CA_Agriculture_1586885,71,customer,channel2,25,331.72,345.88,Do I need to book an appointment?,neutral,0.9414,False,False,False,False,False,14.16,0.035634,0.482361,-28.963,0.006204,122.223,371.601,76.962,0.494,low,low,high
en_CA_Agriculture_1586885,72,agent,channel1,47,342.12,350.12,can give you their number if you want to write it down.,neutral,0.9188,False,False,False,False,False,8.0,0.032058,0.264771,-29.881,0.047774,927.396,269.411,129.016,1.5,low,medium,high
en_CA_Agriculture_1586885,73,customer,channel2,26,345.88,350.48,"Nice, perfect.",positive,0.9617,False,False,False,False,False,4.6,0.03469,0.451538,-29.196,0.017799,441.624,331.331,118.813,0.435,low,low,high
en_CA_Agriculture_1586885,74,agent,channel1,48,350.12,375.12,"Okay, so the number is 1-800-555-0126.",neutral,0.8971,False,False,False,False,False,25.0,0.042827,0.798218,-27.366,0.061571,980.119,267.773,133.12,0.24,low,low,high
en_CA_Agriculture_1586885,75,customer,channel2,27,350.48,353.8,What's their number?,neutral,0.9228,False,False,False,False,False,3.32,0.077244,0.625153,-22.243,0.049053,650.149,270.113,106.922,0.904,high,low,high
en_CA_Agriculture_1586885,76,customer,channel2,28,353.8,367.4,"Got it, perfect.",positive,0.8998,False,False,False,False,False,13.6,0.012589,0.229156,-38.0,0.007374,237.532,369.491,86.829,0.221,low,low,high
en_CA_Agriculture_1586885,77,customer,channel2,29,367.4,375.88,"So once I submit my application, how long does it take to get the response?",neutral,0.9418,False,False,False,False,False,8.48,0.092477,0.897949,-20.679,0.042471,558.379,285.85,118.993,1.769,high,medium,high
en_CA_Agriculture_1586885,78,agent,channel1,49,375.12,378.12,"Well, usually it's 6 to 8 weeks.",neutral,0.8847,False,False,False,False,False,3.0,0.057305,0.355103,-24.836,0.108565,1271.333,239.492,97.85,2.333,medium,high,medium
en_CA_Agriculture_1586885,79,customer,channel2,30,375.88,394.68,"Reasonable, like that, and if something's missing, they'll contact me?",neutral,0.7689,False,False,False,False,False,18.8,0.065086,0.884338,-23.73,0.015613,225.671,357.287,85.298,0.532,high,low,high
en_CA_Agriculture_1586885,80,agent,channel1,50,378.12,383.12,"You'll get an update by email once it's reviewed, and then when you're approved,",neutral,0.824,False,False,False,False,False,5.0,0.062719,0.587555,-24.052,0.100104,1205.329,215.973,74.522,2.8,medium,high,medium
en_CA_Agriculture_1586885,81,agent,channel1,51,383.12,395.12,you'll actually get funds put directly into your bank account.,neutral,0.7331,False,False,False,False,False,12.0,0.025888,0.572174,-31.738,0.052012,920.031,274.761,137.046,0.833,low,low,high
en_CA_Agriculture_1586885,82,agent,channel1,52,395.12,401.12,"Yeah, so if they need more documents or clarification then you'll get an email",neutral,0.9059,False,False,False,False,False,6.0,0.063691,0.499908,-23.919,0.106515,1219.835,231.942,79.449,2.333,medium,high,medium
en_CA_Agriculture_1586885,83,agent,channel1,53,401.12,403.12,or a phone call from the program officer.,neutral,0.8943,False,False,False,False,False,2.0,0.058869,0.374939,-24.602,0.098028,1039.963,183.621,38.66,4.0,medium,high,low
en_CA_Agriculture_1586885,84,agent,channel1,54,403.12,420.12,So just make sure you double check your information when you register on the portal.,neutral,0.8717,False,False,False,False,False,17.0,0.02948,0.439575,-30.609,0.061759,1001.533,251.58,136.26,0.882,low,low,medium
en_CA_Agriculture_1586885,85,customer,channel2,31,405.88,412.92,We'll do.,neutral,0.5136,False,False,False,False,False,7.04,0.05801,0.70282,-24.73,0.007585,184.7,366.053,86.813,0.284,medium,low,high
en_CA_Agriculture_1586885,86,customer,channel2,32,412.92,414.92,And one last thing.,neutral,0.7895,False,False,False,False,False,2.0,0.130623,0.999969,-17.68,0.044961,793.759,254.948,122.398,2.0,high,high,medium
en_CA_Agriculture_1586885,87,customer,channel2,33,414.92,419.28,Are there any grants that help cover organic compost or fertilizer?,neutral,0.9031,False,False,False,False,False,4.36,0.145888,0.933685,-16.72,0.077241,882.425,196.231,64.808,2.523,high,high,low
en_CA_Agriculture_1586885,88,agent,channel1,55,420.12,425.12,"Yeah, there's a grant for that, so it's called the Sustainable Inputs Grant.",neutral,0.6678,False,False,False,False,False,5.0,0.083316,0.559814,-21.585,0.114715,1279.515,229.118,77.604,2.6,high,high,medium
en_CA_Agriculture_1586885,89,agent,channel1,56,425.12,433.12,"So it can give you up to 30% of the approved costs for, again, it can soil enhancers,",neutral,0.5287,False,False,False,False,False,8.0,0.061128,0.478424,-24.275,0.095651,1130.706,194.806,71.427,2.25,medium,high,low
en_CA_Agriculture_1586885,90,agent,channel1,57,433.12,437.12,"composters, sorry, compost or bio-fertilizers.",neutral,0.6988,False,False,False,False,False,4.0,0.062844,0.63327,-24.035,0.106418,1218.943,159.955,55.625,1.25,medium,medium,low
en_CA_Agriculture_1586885,91,customer,channel2,34,435.88,447.48,"Nice, great news.",positive,0.9804,False,False,False,False,False,11.6,0.038334,0.59729,-28.328,0.017875,225.46,365.802,85.585,0.259,low,low,high
en_CA_Agriculture_1586885,92,agent,channel1,58,437.12,442.12,So you can combine that with the certification program if you meet the standards.,neutral,0.8477,False,False,False,False,False,5.0,0.054079,0.555481,-25.339,0.104847,1143.157,168.814,81.005,2.8,medium,high,low
en_CA_Agriculture_1586885,93,customer,channel2,35,447.48,454.36,"So it really sounds like the government's making an effort to support organic grows, and that's",positive,0.6628,False,False,False,False,False,6.88,0.120353,0.921661,-18.391,0.077888,947.425,205.15,107.566,2.326,high,high,low
en_CA_Agriculture_1586885,94,customer,channel2,36,454.36,465.32,really nice.,positive,0.9486,False,False,False,False,False,10.96,0.014568,0.310364,-36.732,0.011406,195.633,369.167,87.225,0.182,low,low,high
en_CA_Agriculture_1586885,95,agent,channel1,59,456.12,480.12,"Yeah, so the goal is to make sustainable farming financially accessible for everyone.",positive,0.6483,False,False,False,False,False,24.0,0.044404,0.533386,-27.052,0.052217,953.939,268.569,134.99,0.542,medium,low,high
en_CA_Agriculture_1586885,96,customer,channel2,37,465.32,471.08,"Well, I really appreciate your help, Sarah.",positive,0.9751,False,False,False,False,False,5.76,0.081622,0.568237,-21.764,0.047439,717.84,232.664,133.683,1.215,high,medium,medium
en_CA_Agriculture_1586885,97,customer,channel2,38,471.08,478.52,"Could you send me an email with all the details, the links, the deadlines, and phone number,",neutral,0.89,False,False,False,False,False,7.44,0.125759,0.789764,-18.009,0.050379,829.238,214.324,104.794,2.285,high,high,medium
en_CA_Agriculture_1586885,98,customer,channel2,39,478.52,483.0,you mentioned?,neutral,0.9179,False,False,False,False,False,4.48,0.031943,0.443024,-29.912,0.013707,226.305,372.337,74.614,0.446,low,low,high
en_CA_Agriculture_1586885,99,agent,channel1,60,480.12,498.12,"Yeah, sure. Could you confirm your email address?",neutral,0.7781,False,False,True,False,False,18.0,0.031761,0.465881,-29.962,0.040252,893.445,293.687,133.612,0.444,low,low,high
en_CA_Agriculture_1586885,100,customer,channel2,40,483.0,487.16,Sure.,neutral,0.6517,False,False,False,False,False,4.16,0.048467,0.664459,-26.291,0.027355,321.998,346.958,109.232,0.24,medium,low,high
en_CA_Agriculture_1586885,101,customer,channel2,41,487.16,492.0,"Thanks, David Thompson Farms at gmail.com.",positive,0.7887,False,False,False,False,False,4.84,0.128667,0.87265,-17.811,0.072368,1070.381,202.435,93.029,1.24,high,medium,low
en_CA_Agriculture_1586885,102,customer,channel2,42,492.0,497.2,So David Thompson's Farm at gmail.com.,neutral,0.8989,False,False,False,False,False,5.2,0.106287,0.835327,-19.47,0.061341,880.541,217.119,110.419,1.154,high,medium,medium
en_CA_Agriculture_1586885,103,agent,channel1,61,498.12,501.12,"Okay, thanks.",positive,0.6952,False,False,False,False,False,3.0,0.044111,0.420624,-27.109,0.08853,1204.39,204.522,126.064,0.667,medium,low,low
en_CA_Agriculture_1586885,104,agent,channel1,62,501.12,507.12,"I got that, and okay, so I'll send you a summary email with everything that we talked about.",neutral,0.6235,False,False,False,False,False,6.0,0.072463,0.492096,-22.798,0.094797,1150.79,212.208,84.999,3.0,high,high,low
en_CA_Agriculture_1586885,105,agent,channel1,63,507.12,513.12,"So the links to the programs, the deadlines, and your local service center's information.",neutral,0.9366,False,False,False,False,False,6.0,0.061565,0.494568,-24.213,0.102053,1184.408,186.522,67.878,2.333,medium,high,low
en_CA_Agriculture_1586885,106,agent,channel1,64,513.12,517.12,So you should get that soon.,neutral,0.6888,False,False,False,False,False,4.0,0.036676,0.378082,-28.712,0.102899,1293.246,188.985,111.638,1.5,low,medium,low
en_CA_Agriculture_1586885,107,agent,channel1,65,517.12,523.12,Do you want me to put any info about free online training workshops for organic farming?,neutral,0.9397,False,False,True,False,False,6.0,0.083614,0.558899,-21.554,0.116538,1262.28,215.641,82.096,2.667,high,high,medium
en_CA_Agriculture_1586885,108,customer,channel2,43,517.16,532.16,"Yes, please, that's great.",positive,0.979,False,False,False,False,False,15.0,0.017375,0.361816,-35.202,0.010264,239.637,364.01,93.175,0.267,low,low,high
en_CA_Agriculture_1586885,109,agent,channel1,66,523.12,535.12,"So they actually talk about composting, crop rotation, and pest management.",neutral,0.8567,False,False,False,False,False,12.0,0.038556,0.725952,-28.278,0.060451,977.562,261.467,122.393,0.917,low,medium,medium
en_CA_Agriculture_1586885,110,customer,channel2,44,532.16,539.84,I'm always open to learning more.,positive,0.9155,False,False,False,False,False,7.68,0.072983,0.996124,-22.736,0.017106,317.413,315.25,127.362,0.781,high,low,high
en_CA_Agriculture_1586885,111,agent,channel1,67,535.12,538.12,"Oh, perfect. I've added that to your email.",positive,0.919,False,False,False,False,False,3.0,0.060799,0.49939,-24.322,0.118709,1208.275,222.829,100.886,2.667,medium,high,medium
en_CA_Agriculture_1586885,112,agent,channel1,68,538.12,552.12,"Before we finish up, is there anything else that I can help you with today?",neutral,0.8934,False,False,True,True,False,14.0,0.043089,0.493134,-27.313,0.051964,956.878,287.41,120.719,1.071,low,medium,high
en_CA_Agriculture_1586885,113,customer,channel2,45,539.84,545.8,Nope.,neutral,0.6232,False,False,False,False,False,5.96,0.025698,0.654907,-31.802,0.004554,164.058,383.496,58.451,0.168,low,low,high
en_CA_Agriculture_1586885,114,customer,channel2,46,545.8,547.6,That's everything.,neutral,0.6314,False,False,False,False,False,1.8,0.096661,0.781464,-20.295,0.028055,459.279,297.431,108.732,1.111,high,medium,high
en_CA_Agriculture_1586885,115,customer,channel2,47,547.6,549.76,Thank you again for your time.,positive,0.9613,False,False,False,False,False,2.16,0.073855,0.537201,-22.632,0.053934,826.908,197.762,123.451,2.778,high,high,low
en_CA_Agriculture_1586885,116,customer,channel2,48,549.76,561.32,This was really helpful.,positive,0.9733,False,False,False,False,False,11.56,0.023092,0.438599,-32.731,0.012633,262.342,355.135,104.918,0.346,low,low,high
