call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_CA_Banking_1592237,35,agent,channel1,19,214.76,225.76,"Well, I can't speak for all the hotels or different things like that.",neutral,0.6586,False,False,False,False,False,11.0,0.05369,0.518158,-25.402,0.056872,820.136,249.096,130.094,1.182,medium,low,medium
en_CA_Banking_1592237,36,customer,channel2,17,217.0,224.0,"I don't think that that's right, but is that true?",negative,0.5657,False,False,False,False,False,7.0,0.02081,0.24527,-33.635,0.052371,885.198,280.679,117.277,1.429,low,low,high
en_CA_Banking_1592237,37,customer,channel2,18,224.0,226.0,That's a good question.,positive,0.8714,False,False,False,False,False,2.0,2e-06,3.1e-05,-115.274,0.001798,843.968,345.121,120.054,2.0,low,medium,high
en_CA_Banking_1592237,38,agent,channel1,20,225.76,235.76,"But from my own experience, a lot of times they do require credit cards specifically to be able to make security deposits or things of such of that nature.",neutral,0.7186,False,False,False,False,False,10.0,0.075351,0.563995,-22.458,0.117674,1095.038,173.596,52.216,2.9,high,high,low
en_CA_Banking_1592237,39,customer,channel2,19,226.0,234.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False,8.0,1e-06,3.1e-05,-118.828,0.0007,636.827,360.523,105.611,1.375,low,low,high
en_CA_Banking_1592237,40,customer,channel2,20,234.0,244.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False,10.0,3e-06,9.2e-05,-111.533,0.00148,771.659,350.928,112.375,1.1,low,low,high
en_CA_Banking_1592237,41,agent,channel1,21,235.76,242.76,"So without that ability, it becomes very hard to be able to travel or anything else using a hotel.",negative,0.6864,False,False,False,False,False,7.0,0.073763,0.556274,-22.643,0.104644,1073.818,166.199,52.094,2.714,high,medium,low
en_CA_Banking_1592237,42,agent,channel1,22,242.76,268.76,"There are options such as Airbnb's, which don't require credit credit card to be able to make a purchase for a stay.",neutral,0.8509,False,False,False,False,False,26.0,0.041215,0.52771,-27.699,0.053968,820.328,264.93,133.742,0.846,medium,low,high
en_CA_Banking_1592237,43,customer,channel2,21,244.0,262.0,"Okay, another interesting point that I was trying to figure out is,",positive,0.7915,False,False,False,False,False,18.0,0.018245,0.218903,-34.777,0.052356,951.874,309.901,109.446,0.667,low,low,high
en_CA_Banking_1592237,44,customer,channel2,22,262.0,269.0,"is there a monthly maintenance fee on this card, this checking account card?",neutral,0.9175,False,False,False,False,False,7.0,0.021875,0.28891,-33.201,0.1177,1400.781,221.39,102.884,1.857,low,medium,medium
en_CA_Banking_1592237,45,agent,channel1,23,268.76,276.76,"No, you're actually...",neutral,0.728,False,False,False,False,False,8.0,0.047806,0.574493,-26.41,0.024823,656.212,308.136,130.158,0.375,medium,low,high
en_CA_Banking_1592237,46,customer,channel2,23,269.0,273.0,Or is the maintenance fee on the credit card?,neutral,0.902,False,False,False,False,False,4.0,0.026487,0.300079,-31.539,0.107806,1224.976,244.238,85.102,2.25,low,medium,medium
en_CA_Banking_1592237,47,customer,channel2,24,273.0,276.0,How do I pay them?,neutral,0.8169,False,False,False,False,False,3.0,0.027584,0.217163,-31.187,0.112237,1326.792,234.606,91.08,1.667,low,medium,medium
en_CA_Banking_1592237,48,agent,channel1,24,276.76,282.76,"Yeah, so for the credit card, there is an annual fee that we do offer that you already had available.",neutral,0.9002,False,False,False,False,False,6.0,0.080401,0.54364,-21.895,0.071237,888.33,190.24,56.899,3.333,high,high,medium
en_CA_Banking_1592237,49,agent,channel1,25,282.76,285.76,"In terms of the checking account, you're actually in luck.",positive,0.8596,False,False,False,False,False,3.0,0.068314,0.408264,-23.31,0.132818,1213.283,199.336,72.018,3.333,high,high,medium
en_CA_Banking_1592237,50,agent,channel1,26,285.76,290.76,There is no annual fee with our card or even a monthly fee.,neutral,0.844,False,False,False,False,False,5.0,0.059996,0.331421,-24.438,0.084774,961.366,187.059,74.769,2.6,medium,medium,low
en_CA_Banking_1592237,51,agent,channel1,27,290.76,300.76,"We are a no fees bank, which means that you don't have to pay anything for maintaining your balance with us or your account with us.",positive,0.701,False,False,False,False,False,10.0,0.058552,0.608093,-24.649,0.118537,1191.029,181.044,69.21,2.6,medium,medium,low
en_CA_Banking_1592237,52,customer,channel2,25,299.0,319.0,"Okay, so what kind of security do you have in this account?",neutral,0.9224,False,False,False,False,False,20.0,0.01549,0.312958,-36.199,0.043065,928.942,318.119,116.134,0.6,low,low,high
en_CA_Banking_1592237,53,agent,channel1,28,300.76,305.76,So it's a feature that we offer that the majority of banks don't offer.,neutral,0.6868,False,False,False,False,False,5.0,0.095918,0.635162,-20.362,0.127665,1216.187,174.015,64.661,2.8,high,high,low
en_CA_Banking_1592237,54,agent,channel1,29,305.76,319.76,So it gives you the freedom to know that banking with us doesn't cost your money.,neutral,0.6056,False,False,False,False,False,14.0,0.043573,0.604248,-27.216,0.050457,873.577,252.542,133.821,1.143,medium,low,medium
en_CA_Banking_1592237,55,customer,channel2,26,319.0,330.0,"So if I was to do it online banking or on my phone banking, what type of security do you have for this account?",neutral,0.8978,False,False,False,False,False,11.0,0.027216,0.258179,-31.303,0.117521,1232.49,246.558,89.35,2.182,low,medium,medium
en_CA_Banking_1592237,56,agent,channel1,30,319.76,341.76,"Yeah, so our online banking and our mobile apps that we offer, which you can use directly from your smartphone, all have one of the top line security features that we offer.",positive,0.7695,False,False,False,False,False,22.0,0.049922,0.679352,-26.034,0.06835,900.245,242.068,121.118,1.455,medium,low,medium
en_CA_Banking_1592237,57,agent,channel1,31,342.76,344.76,We offer that the industry offers.,neutral,0.5256,False,False,False,False,False,2.0,0.097362,0.603607,-20.232,0.123977,1241.746,159.042,58.898,3.0,high,high,low
en_CA_Banking_1592237,58,agent,channel1,32,344.76,351.76,"We offer what's known as two factor authentication, which means it goes through two steps before you can get into your account.",neutral,0.7879,False,False,False,False,False,7.0,0.051558,0.4133,-25.754,0.149042,1287.771,170.202,60.569,3.143,medium,high,low
en_CA_Banking_1592237,59,customer,channel2,27,349.0,378.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False,29.0,0.001067,0.033875,-59.439,0.002402,667.064,355.34,105.751,0.379,low,low,high
en_CA_Banking_1592237,60,agent,channel1,33,351.76,362.76,"It is a little bit sometimes a little bit more daunting for people, but it gives you that extra peace of mind to know that your account is not hacked.",positive,0.5128,False,False,False,False,False,11.0,0.059283,0.555634,-24.541,0.099358,1048.439,185.471,74.745,2.727,medium,medium,low
en_CA_Banking_1592237,61,agent,channel1,34,362.76,366.76,"If you lose your card, we do have offer a zero liability.",neutral,0.8168,False,False,False,False,False,4.0,0.103284,0.709381,-19.719,0.072397,891.624,199.341,50.547,3.0,high,high,medium
en_CA_Banking_1592237,62,agent,channel1,35,366.76,374.76,If things are purchased with your card that was not you and you reported will automatically reverse those charges on your card.,neutral,0.6521,False,False,False,False,False,8.0,0.077023,0.618927,-22.268,0.100563,1073.681,190.661,69.514,2.75,high,high,medium
en_CA_Banking_1592237,63,customer,channel2,28,378.0,394.0,"Okay, so do I have to set up a pin for this account, like I do with my other things, or can I withdraw from an ATM?",neutral,0.9264,False,False,False,False,False,16.0,0.025043,0.284637,-32.026,0.08789,1180.9,240.049,97.261,1.688,low,medium,medium
en_CA_Banking_1592237,64,agent,channel1,36,393.76,403.76,"Yeah, so you will have to set up usually four to six digit pin to be able to access or to make purchases.",neutral,0.8184,False,False,False,False,False,10.0,0.053696,0.58316,-25.401,0.101302,1020.047,232.615,100.672,2.3,medium,medium,medium
en_CA_Banking_1592237,65,agent,channel1,37,403.76,412.76,"If you use tap on your card, which is a feature that allows you to just tap the card that does have a limit of $250.",neutral,0.8461,False,False,False,False,False,9.0,0.085335,0.666016,-21.377,0.121869,1163.294,178.194,56.742,2.889,high,high,low
en_CA_Banking_1592237,66,customer,channel2,29,408.0,433.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False,25.0,3.7e-05,0.001282,-88.663,0.003095,707.487,353.315,108.042,0.44,low,low,high
en_CA_Banking_1592237,67,agent,channel1,38,412.76,415.76,But that way you won't have to use a pin.,neutral,0.7297,False,False,False,False,False,3.0,0.061879,0.540894,-24.169,0.100311,1137.187,185.877,91.661,3.333,medium,high,low
en_CA_Banking_1592237,68,agent,channel1,39,415.76,424.76,"We also do have a daily withdrawal limit or purchase limit normally put in place of $1,000.",neutral,0.9321,False,False,False,False,False,9.0,0.064896,0.626251,-23.756,0.088396,1005.792,199.928,89.466,1.889,high,medium,medium
en_CA_Banking_1592237,69,agent,channel1,40,424.76,432.76,"So in case you do have to make any purchases that are a little bit higher or you'd like that limit removed, those are automatic.",neutral,0.8346,False,False,False,False,False,8.0,0.06048,0.474487,-24.368,0.117553,1167.214,166.659,50.173,3.125,medium,high,low
en_CA_Banking_1592237,70,agent,channel1,41,432.76,439.76,You can get those changed when you get the card and to just give us a call and say that you'd like those features removed.,neutral,0.6192,False,False,False,False,False,7.0,0.069313,0.548462,-23.184,0.13009,1239.637,170.281,58.878,3.571,high,high,low
en_CA_Banking_1592237,71,customer,channel2,30,433.0,455.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False,22.0,1.1e-05,0.000366,-99.434,0.002935,840.584,346.203,115.15,0.5,low,low,high
en_CA_Banking_1592237,72,agent,channel1,42,439.76,447.76,"Or if you make a big purchase, just give us a call and we'll up the limit temporarily for the purchase that you're trying to do.",neutral,0.8964,False,False,False,False,False,8.0,0.0652,0.614807,-23.715,0.12259,1143.676,167.759,56.579,3.25,high,high,low
en_CA_Banking_1592237,73,agent,channel1,43,447.76,453.76,"For the ATM access, you do have that access to be able to access at any of our locations.",neutral,0.8242,False,False,False,False,False,6.0,0.07563,0.594482,-22.426,0.12814,1207.604,189.147,75.523,3.167,high,high,low
en_CA_Banking_1592237,74,agent,channel1,44,453.76,456.76,No charge to be able to access the ATM and your funds.,neutral,0.7677,False,False,False,False,False,3.0,0.085206,0.551514,-21.391,0.105687,1116.047,186.358,64.525,4.0,high,high,low
en_CA_Banking_1592237,75,customer,channel2,31,455.0,480.0,"Okay, so how do you have a machine in many places for your particular company?",neutral,0.8988,False,False,False,False,False,25.0,0.017599,0.186401,-35.09,0.042291,887.874,302.788,113.377,0.6,low,low,high
en_CA_Banking_1592237,76,agent,channel1,45,456.76,461.76,"However, if you do go to other banks, you can use their ATMs.",neutral,0.8829,False,False,True,False,False,5.0,0.065086,0.450714,-23.73,0.143166,1404.484,181.199,63.94,2.6,high,medium,low
en_CA_Banking_1592237,77,agent,channel1,46,461.76,465.76,"However, there's usually a small conversion charge.",neutral,0.8564,False,False,True,False,False,4.0,0.064445,0.541626,-23.816,0.084155,983.41,178.309,64.643,1.75,medium,medium,low
en_CA_Banking_1592237,78,agent,channel1,47,469.76,485.76,"Oh, no, we're nationwide branches.",neutral,0.5828,False,False,False,False,False,16.0,0.041093,0.564606,-27.725,0.029987,702.757,282.928,135.84,0.312,medium,low,high
en_CA_Banking_1592237,79,customer,channel2,32,480.0,506.0,Are you limited to a certain area?,neutral,0.927,False,False,False,False,False,26.0,0.00778,0.131439,-42.181,0.014675,784.564,340.621,111.548,0.269,low,low,high
en_CA_Banking_1592237,80,agent,channel1,48,485.76,495.76,"We have branches in many locations, over 300 branches in many small rural communities, as well as in many, all the major cities across Canada.",neutral,0.7147,False,False,False,False,False,10.0,0.078838,0.51947,-22.065,0.107072,1120.915,180.515,49.264,2.5,high,medium,low
en_CA_Banking_1592237,81,agent,channel1,49,495.76,500.76,We are a very large but very family friendly bank.,positive,0.9369,False,False,False,False,False,5.0,0.073083,0.648193,-22.724,0.114675,1195.078,167.921,62.514,2.0,high,medium,low
en_CA_Banking_1592237,82,agent,channel1,50,500.76,517.76,So you can trust us.,positive,0.4997,False,False,False,False,False,17.0,0.019466,0.556671,-34.214,0.032142,750.172,298.812,136.921,0.294,low,low,high
en_CA_Banking_1592237,83,customer,channel2,33,506.0,515.0,"Okay, so could you try and set it up right now, and while I wait, or do I need to wait for you to call me back?",neutral,0.9116,False,False,False,False,False,9.0,0.030377,0.247131,-30.349,0.105618,1246.328,236.13,54.506,3.0,medium,high,medium
en_CA_Banking_1592237,84,customer,channel2,34,515.0,517.0,Is this a long process?,neutral,0.6259,False,False,False,False,False,2.0,0.031829,0.194794,-29.944,0.139664,1358.172,203.608,60.054,2.5,medium,medium,medium
en_CA_Banking_1592237,85,agent,channel1,51,517.76,523.76,"Oh, no, this is not a long process at all since we already have many of your information on file from the credit card.",neutral,0.6403,False,False,False,False,False,6.0,0.067805,0.657074,-23.375,0.097243,976.072,183.787,57.104,4.0,high,high,low
en_CA_Banking_1592237,86,agent,channel1,52,523.76,531.76,Please give me a few minutes to be able to enter all the information in and I will email you directly with all the other information.,neutral,0.8043,False,False,False,False,False,8.0,0.065157,0.475861,-23.721,0.091775,1063.699,177.184,62.473,3.25,high,high,low
en_CA_Banking_1592237,87,agent,channel1,53,531.76,537.76,You'll receive the new card in the mail within seven to ten business days.,neutral,0.7564,False,False,False,False,False,6.0,0.070772,0.489685,-23.003,0.112338,1124.211,179.16,56.275,2.333,high,medium,low
en_CA_Banking_1592237,88,agent,channel1,54,537.76,546.76,"And from there, it will give you further instructions on how to complete the setup once you fully activate the card once you get it.",neutral,0.8302,False,False,False,False,False,9.0,0.061467,0.553253,-24.227,0.105512,1117.05,183.914,71.182,2.778,medium,high,low
en_CA_Banking_1592237,89,customer,channel2,35,545.0,566.0,"Okay, I think I'd like to go ahead with it then, and setting up the new checking account.",positive,0.5002,False,False,False,False,False,21.0,0.014137,0.234406,-36.993,0.033204,829.481,309.595,118.004,0.857,low,low,high
en_CA_Banking_1592237,90,agent,channel1,55,546.76,552.76,"You'll have to create a pin, which all the instructions will be done there.",neutral,0.9146,False,False,False,False,False,6.0,0.066294,0.497772,-23.57,0.092534,1067.863,201.275,98.535,2.333,high,medium,medium
en_CA_Banking_1592237,91,agent,channel1,56,552.76,565.76,And we'll be in the envelope once you receive your card.,neutral,0.7946,False,False,False,False,False,13.0,0.021186,0.245148,-33.479,0.040785,802.311,272.506,135.223,0.846,low,low,high
en_CA_Banking_1592237,92,agent,channel1,57,565.76,567.76,That's great for you to hear.,positive,0.9825,False,False,False,False,False,2.0,0.079297,0.530731,-22.015,0.086519,1126.832,200.061,99.625,3.0,high,high,medium
en_CA_Banking_1592237,93,customer,channel2,36,566.0,589.0,"Okay, so I'm going to click on the card number 760-132-598.",neutral,0.8965,False,False,False,False,False,23.0,0.000154,0.007019,-76.251,0.00384,789.224,348.336,115.239,0.478,low,low,high
en_CA_Banking_1592237,94,agent,channel1,58,567.76,574.76,"In case you're also wondering, we do also offer a savings promotion right now for a savings account.",neutral,0.5042,False,False,False,False,False,7.0,0.057567,0.386078,-24.797,0.113101,1115.915,188.268,70.562,2.571,medium,medium,low
en_CA_Banking_1592237,95,agent,channel1,59,574.76,585.76,"Savings accounts are not normally used for purchases, but you can get free interest on your money that you deposit in.",neutral,0.5876,False,False,False,False,False,11.0,0.061918,0.604797,-24.164,0.109284,1116.452,180.43,66.026,1.909,medium,medium,low
en_CA_Banking_1592237,96,agent,channel1,60,585.76,587.76,So that's free money for you.,neutral,0.6401,False,False,False,False,False,2.0,0.083563,0.471863,-21.56,0.117529,1183.17,187.237,56.59,3.0,high,high,low
en_CA_Banking_1592237,97,agent,channel1,61,587.76,591.76,"So if you're interested, we do offer that option as well.",positive,0.4984,False,False,False,False,False,4.0,0.101566,0.629852,-19.865,0.098939,1062.101,190.899,73.527,2.75,high,high,medium
en_CA_Banking_1592237,98,agent,channel1,62,591.76,601.76,I'll send the information via email to you in case you change your mind.,neutral,0.9208,False,False,False,False,False,10.0,0.032294,0.30481,-29.818,0.051068,867.935,260.585,130.241,1.4,medium,low,high
en_CA_Banking_1592237,99,customer,channel2,37,597.0,619.0,"Yes, I think I'd like to go ahead with that as well.",positive,0.7583,False,False,False,False,False,22.0,0.009032,0.182892,-40.884,0.017369,693.678,343.818,107.706,0.545,low,low,high
en_CA_Banking_1592237,100,agent,channel1,63,601.76,603.76,I'm very glad to hear that.,positive,0.9802,False,False,False,False,False,2.0,0.115278,0.637756,-18.765,0.07976,956.022,197.351,78.321,3.0,high,high,medium
en_CA_Banking_1592237,101,agent,channel1,64,603.76,606.76,So give me a few minutes here.,neutral,0.8739,False,False,False,False,False,3.0,0.047017,0.305237,-26.555,0.066515,946.942,259.148,122.27,2.333,medium,medium,high
en_CA_Banking_1592237,102,agent,channel1,65,606.76,609.76,"Okay, I've entered the information and got you all started.",neutral,0.7513,False,False,False,False,False,3.0,0.101336,0.56723,-19.885,0.105978,1096.061,204.635,56.943,3.333,high,high,medium
en_CA_Banking_1592237,103,agent,channel1,66,609.76,616.76,So I'll be emailing you at the email that you've provided and welcome aboard with our checking and savings accounts.,positive,0.5686,False,False,False,False,False,7.0,0.075807,0.598236,-22.406,0.085474,989.545,199.052,61.991,2.857,high,high,medium
en_CA_Banking_1592237,104,agent,channel1,67,616.76,624.76,We're glad to have your business.,positive,0.9799,False,False,False,False,False,8.0,0.025926,0.434082,-31.725,0.033413,713.517,292.012,137.358,0.75,low,low,high
en_CA_Banking_1592237,105,customer,channel2,38,619.0,632.0,"Well, thank you very much. It's been a pleasure talking with you.",positive,0.9862,False,False,False,False,False,13.0,0.014062,0.204803,-37.039,0.040053,889.1,313.924,114.152,0.923,low,low,high
en_CA_Banking_1592237,106,agent,channel1,68,624.76,626.76,You're very welcome.,positive,0.9397,False,False,False,False,False,2.0,0.089912,0.524933,-20.924,0.061609,857.907,198.082,107.405,1.5,high,low,medium
en_CA_Banking_1592237,107,agent,channel1,69,626.76,630.76,Thank you for calling. I'm Bank of Ottawa and have a great day.,positive,0.9822,False,False,False,False,False,4.0,0.080007,0.616486,-21.937,0.068076,868.029,212.501,90.306,3.25,high,high,medium
en_CA_Banking_1592237,108,customer,channel2,39,632.0,646.0,Bye-bye.,neutral,0.6439,False,False,False,False,False,14.0,0.003919,0.132965,-48.136,0.006355,308.664,375.852,78.587,0.071,low,low,high
