call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level
en_CA_Energy_1592208,30,agent,channel1,24,151.72,168.52,installation of any other equipment as well.,neutral,0.9107,False,False,False,False,False,16.8,0.013334,0.458374,-37.501,0.042151,889.758,278.707,140.601,0.417,low,low,high
en_CA_Energy_1592208,31,agent,channel1,25,168.52,174.68,"Well it is a monthly statement because what will have to be done is it's based on usage,",neutral,0.8823,False,False,False,False,False,6.16,0.091069,0.633759,-20.813,0.12249,1223.502,166.334,48.862,2.922,high,high,low
en_CA_Energy_1592208,32,agent,channel1,26,174.68,178.04,but there's also a flat charge for delivery as well.,neutral,0.8787,False,False,False,False,False,3.36,0.074931,0.618256,-22.507,0.138271,1290.923,144.081,53.714,2.976,high,high,low
en_CA_Energy_1592208,33,agent,channel1,27,178.04,183.72,"So that flat fee is charged monthly, but then the rest of it is also based on your usage.",neutral,0.8947,False,False,False,False,False,5.68,0.081726,0.690948,-21.753,0.135235,1320.113,161.99,56.079,3.345,high,high,low
en_CA_Energy_1592208,34,customer,channel2,7,178.96,204.96,"Okay, so you have no equal payment plan?",neutral,0.5396,False,False,False,False,False,26.0,0.010736,0.214355,-39.383,0.018011,860.715,334.413,112.601,0.308,low,low,high
en_CA_Energy_1592208,35,agent,channel1,28,183.72,189.64,"So for example, you might use more in the winter and less in the summer if it's mainly",neutral,0.8767,False,False,False,False,False,5.92,0.06991,0.637421,-23.109,0.103009,1144.918,159.116,52.189,3.041,medium,high,low
en_CA_Energy_1592208,36,agent,channel1,29,189.64,194.96,"used for heating, but if you also have a gas stove, for example, that hookup would use",neutral,0.9272,False,False,False,False,False,5.32,0.085399,0.620544,-21.371,0.117924,1244.324,162.687,56.741,3.195,high,high,low
en_CA_Energy_1592208,37,agent,channel1,30,194.96,195.96,a little bit more.,neutral,0.7263,False,False,False,False,False,1.0,0.066377,0.352539,-23.56,0.104416,1079.066,159.283,47.666,4.0,medium,high,low
en_CA_Energy_1592208,38,agent,channel1,31,195.96,206.24,So frequency of payments is on a monthly basis.,neutral,0.9233,False,False,False,False,False,10.28,0.048184,0.54599,-26.342,0.059601,974.673,267.335,129.655,0.875,medium,low,high
en_CA_Energy_1592208,39,agent,channel1,32,206.24,210.36,"And at the moment, since it's based on usage, that usage varies between different months",neutral,0.9276,False,False,False,False,False,4.12,0.073493,0.529938,-22.675,0.107831,1229.212,162.968,35.068,3.641,medium,high,low
en_CA_Energy_1592208,40,customer,channel2,8,208.96,230.96,"Okay, so you don't have any e-transfer or anything like that?",neutral,0.8434,False,False,False,False,False,22.0,0.014775,0.192413,-36.609,0.024501,603.801,336.063,102.417,0.5,low,low,high
en_CA_Energy_1592208,41,agent,channel1,33,210.36,211.44,of the year.,neutral,0.7939,False,False,False,False,False,1.08,0.025203,0.282135,-31.971,0.147231,1484.75,150.355,80.968,2.778,low,medium,low
en_CA_Energy_1592208,42,agent,channel1,34,211.44,217.4,So it is based on monthly payments and you will be sent a monthly statement either,neutral,0.9302,False,False,False,False,False,5.96,0.083456,0.52829,-21.571,0.099539,1107.978,169.529,48.304,2.685,high,medium,medium
en_CA_Energy_1592208,43,agent,channel1,35,217.4,232.08,through your email address or via your post office.,neutral,0.8977,False,False,False,False,False,14.68,0.039653,0.495911,-28.035,0.053211,880.575,264.628,135.226,0.613,low,low,high
en_CA_Energy_1592208,44,customer,channel2,9,230.96,258.96,"Okay, so how soon can this be done? Can I have it for this month, for example?",neutral,0.8783,False,False,False,False,False,28.0,0.011817,0.238556,-38.55,0.025966,776.844,331.781,113.653,0.607,low,low,high
en_CA_Energy_1592208,45,agent,channel1,36,232.08,237.24,"We do offer E-transfer as a form of payment, but the easiest way is usually through credit",neutral,0.7526,False,False,False,False,False,5.16,0.078796,0.669037,-22.07,0.093485,1180.314,178.204,46.513,3.295,high,high,medium
en_CA_Energy_1592208,46,agent,channel1,37,237.24,238.96,card.,neutral,0.7625,False,False,False,False,False,1.72,0.076235,0.634796,-22.357,0.09913,1026.703,163.002,61.835,0.581,high,low,low
en_CA_Energy_1592208,47,agent,channel1,38,238.96,240.6,That information is not stored through us.,neutral,0.7251,False,False,False,False,False,1.64,0.072793,0.497009,-22.758,0.113507,1128.643,160.249,33.809,4.268,medium,high,low
en_CA_Energy_1592208,48,agent,channel1,39,240.6,246.64,You can do that through the online portal that we also offer off our website as well.,neutral,0.725,False,False,False,False,False,6.04,0.0651,0.530212,-23.728,0.104262,1085.64,158.258,59.516,2.815,medium,medium,low
en_CA_Energy_1592208,49,agent,channel1,40,246.64,250.56,Or you can also click on the link when we send a reminder if you choose the paperless,neutral,0.8846,False,False,False,False,False,3.92,0.065216,0.480225,-23.713,0.109347,1183.054,159.238,44.306,4.592,medium,high,low
en_CA_Energy_1592208,50,agent,channel1,41,250.56,264.28,route.,neutral,0.8175,False,False,False,False,False,13.72,0.017685,0.563171,-35.048,0.026837,746.106,303.392,137.442,0.073,low,low,high
en_CA_Energy_1592208,51,customer,channel2,10,258.96,262.96,Can I have it in two weeks?,neutral,0.8835,False,False,False,False,False,4.0,0.022531,0.160309,-32.944,0.118028,1397.879,224.661,88.936,1.75,low,medium,medium
en_CA_Energy_1592208,52,agent,channel1,42,264.28,267.52,"Oh yes, this is a very fast and affordable option for you.",positive,0.9668,False,False,False,False,False,3.24,0.09801,0.655762,-20.175,0.118006,1101.023,166.854,50.659,3.704,high,high,low
en_CA_Energy_1592208,53,agent,channel1,43,267.52,273.4,So we could easily send out one of our trucks probably within the next three or four days.,neutral,0.5538,False,False,False,False,False,5.88,0.075475,0.573364,-22.444,0.121587,1222.133,170.207,76.244,3.061,high,high,medium
en_CA_Energy_1592208,54,agent,channel1,44,273.4,285.2,We also offer energy saving packages such as if you use the energy at peak times or off,neutral,0.7792,False,False,False,False,False,11.8,0.072957,0.599243,-22.739,0.117914,1257.136,171.034,61.829,1.525,medium,low,medium
en_CA_Energy_1592208,55,agent,channel1,45,285.2,292.04,"peak hours, you would save more money that way, such as between seven to nine or five",neutral,0.5421,False,False,False,False,False,6.84,0.068202,0.544922,-23.324,0.121507,1217.684,166.649,62.511,2.485,medium,medium,low
en_CA_Energy_1592208,56,customer,channel2,11,288.96,316.96,"So, how much per kilowatt hour are we talking?",neutral,0.9199,False,False,False,False,False,28.0,0.010382,0.203918,-39.674,0.015046,632.052,350.28,104.893,0.321,low,low,high
en_CA_Energy_1592208,57,agent,channel1,46,292.04,295.92,"to seven in the morning, seven to nine at night.",neutral,0.8919,False,False,False,False,False,3.88,0.0799,0.602997,-21.949,0.104548,1215.076,175.425,70.096,2.577,high,medium,medium
en_CA_Energy_1592208,58,agent,channel1,47,295.92,301.8,"Those will offer, you do get a bonus and it costs less per hour than it would be through",neutral,0.5631,False,False,False,False,False,5.88,0.075961,0.631439,-22.388,0.117716,1208.325,174.176,55.462,3.231,high,high,medium
en_CA_Energy_1592208,59,agent,channel1,48,301.8,306.36,"the normal route, as I said, based on usage.",neutral,0.8871,False,False,False,False,False,4.56,0.038656,0.292603,-28.256,0.088655,1117.292,179.215,99.793,1.974,low,medium,medium
en_CA_Energy_1592208,60,agent,channel1,49,306.36,317.76,"But if you use it at different times, at certain times is charge less.",neutral,0.8233,False,False,False,False,False,11.4,0.042275,0.646851,-27.478,0.07872,1060.302,239.797,129.742,1.228,medium,low,high
en_CA_Energy_1592208,61,customer,channel2,12,316.96,332.96,"Okay, so you're telling me that you have to come in the house to check the furnace and do the outside inspection?",neutral,0.8502,False,False,False,False,False,16.0,3e-06,9.2e-05,-109.485,0.00367,728.785,356.156,107.28,1.375,low,low,high
en_CA_Energy_1592208,62,agent,channel1,50,317.76,323.68,"Well you're looking at probably around, so I would say based on the packages that I",neutral,0.8543,False,False,False,False,False,5.92,0.106409,0.763916,-19.46,0.098638,1144.574,174.589,65.174,2.703,high,medium,medium
en_CA_Energy_1592208,63,agent,channel1,51,323.68,330.72,"have here, you're looking at about $10 per kilowatt, but again kilowatt takes a lot",neutral,0.6489,False,False,False,False,False,7.04,0.076928,0.620209,-22.278,0.103381,1139.655,184.714,74.947,2.131,high,medium,medium
en_CA_Energy_1592208,64,agent,channel1,52,330.72,338.08,"to get there, so many people don't spend that much in kilowatts per day.",neutral,0.725,False,False,False,False,False,7.36,0.068284,0.713593,-23.314,0.127441,1235.634,158.473,59.179,1.902,medium,medium,low
en_CA_Energy_1592208,65,customer,channel2,13,332.96,360.96,"Okay, so what would be your earliest start date that I can have?",neutral,0.9139,False,False,False,False,False,28.0,0.0103,0.154541,-39.743,0.016244,671.174,347.67,104.052,0.464,low,low,high
en_CA_Energy_1592208,66,agent,channel1,53,338.08,346.96,"If you're running things such as your heating and or your dryer and or your refrigerator,",neutral,0.9235,False,False,False,False,False,8.88,0.093702,0.817047,-20.565,0.098708,1117.571,171.704,68.872,1.802,high,medium,medium
en_CA_Energy_1592208,67,agent,channel1,54,346.96,352.92,those are the main things that take the most energy.,neutral,0.5652,False,False,False,False,False,5.96,0.032167,0.283173,-29.852,0.081141,1039.404,215.729,119.153,1.678,low,medium,medium
en_CA_Energy_1592208,68,agent,channel1,55,352.92,363.16,"Well as I said, so we would be able to send out a truck within three to four business days",neutral,0.7283,False,False,False,False,False,10.24,0.05326,0.628296,-25.472,0.066225,945.34,251.282,128.223,1.953,medium,medium,high
en_CA_Energy_1592208,69,customer,channel2,14,360.96,388.96,"Well, I am certainly interested. So how do I go about doing this, confirming this?",positive,0.7611,False,False,False,False,False,28.0,0.013657,0.230652,-37.293,0.033447,863.579,316.227,117.031,0.536,low,low,high
en_CA_Energy_1592208,70,agent,channel1,56,363.16,367.52,and from there we'd be able to hook up everything that we need.,positive,0.5883,False,False,False,False,False,4.36,0.072132,0.589294,-22.837,0.099641,1141.924,168.892,49.436,2.982,medium,high,medium
en_CA_Energy_1592208,71,agent,channel1,57,367.52,374.8,So you'd be able to get the first statement within that same day and or an email the,neutral,0.9334,False,False,False,False,False,7.28,0.083591,0.716644,-21.557,0.090184,1160.762,178.438,63.395,2.473,high,medium,medium
en_CA_Energy_1592208,72,agent,channel1,58,374.8,387.52,next day.,neutral,0.7988,False,False,False,False,False,12.72,0.008971,0.240417,-40.944,0.027338,801.682,302.788,136.928,0.157,low,low,high
en_CA_Energy_1592208,73,agent,channel1,59,387.52,392.36,"Well let me just take down your information here, where you are in the address and we",neutral,0.8402,False,False,False,False,False,4.84,0.077561,0.606018,-22.207,0.084836,974.392,167.139,37.496,3.512,high,high,low
en_CA_Energy_1592208,74,customer,channel2,15,388.96,416.96,"Yes, I can be here. That's a good time for me.",positive,0.9487,False,False,False,False,False,28.0,0.009143,0.202057,-40.778,0.016206,699.92,349.252,102.716,0.393,low,low,high
en_CA_Energy_1592208,75,agent,channel1,60,392.36,398.04,can definitely help you from there and I'll book it in with one of our technicians right,positive,0.5438,False,False,False,False,False,5.68,0.071682,0.523346,-22.892,0.100336,1112.781,180.15,73.222,2.993,medium,high,medium
en_CA_Energy_1592208,76,agent,channel1,61,398.04,401.2,now while I have you on the phone.,neutral,0.8373,False,False,False,False,False,3.16,0.058209,0.388916,-24.7,0.079309,948.193,181.006,84.13,2.532,medium,medium,medium
en_CA_Energy_1592208,77,agent,channel1,62,401.2,411.6,"I'm looking here, does Thursday at 10 a.m. sound good to you?",neutral,0.8188,False,False,True,False,False,10.4,0.078962,0.661316,-22.052,0.073783,1025.842,224.597,113.94,1.154,high,low,medium
en_CA_Energy_1592208,78,agent,channel1,63,411.6,416.2,Perfect.,positive,0.9075,False,False,False,False,False,4.6,0.032277,0.500488,-29.822,0.046651,905.892,312.37,126.109,0.217,low,low,high
en_CA_Energy_1592208,79,agent,channel1,64,416.2,424.84,I got you booked for installation and turning on of the gas for Thursday at 10 a.m.,neutral,0.9177,False,False,False,False,False,8.64,0.07043,0.570709,-23.045,0.116771,1201.508,175.789,66.965,1.968,medium,medium,medium
en_CA_Energy_1592208,80,customer,channel2,16,416.96,444.96,"Okay, sounds good to me. Thank you very much.",positive,0.9719,False,False,False,False,False,28.0,0.008819,0.228363,-41.092,0.015182,675.747,355.069,99.629,0.321,low,low,high
en_CA_Energy_1592208,81,agent,channel1,65,424.84,429.76,So from there you'll receive a package and a contract in your email that you've provided,neutral,0.9016,False,False,False,False,False,4.92,0.078695,0.450958,-22.081,0.086759,1031.635,176.305,39.415,3.252,high,high,medium
en_CA_Energy_1592208,82,agent,channel1,66,429.76,437.32,already and we can go by signing the contract and getting the first payment coming in statement,neutral,0.8946,False,False,False,False,False,7.56,0.064835,0.483307,-23.764,0.108407,1198.362,168.101,61.512,2.249,medium,medium,low
en_CA_Energy_1592208,83,agent,channel1,67,437.32,444.6,for next month.,neutral,0.8593,False,False,False,False,False,7.28,0.02142,0.420013,-33.384,0.045727,970.757,270.64,141.043,0.412,low,low,high
en_CA_Energy_1592208,84,agent,channel1,68,444.6,451.6,Thank you very much for calling Suncoe and for your purchase today.,positive,0.9292,False,False,False,False,False,7.0,0.100221,0.625336,-19.981,0.101139,1153.452,194.238,79.65,1.714,high,medium,medium
en_CA_Energy_1592208,85,customer,channel2,17,444.96,454.96,Bye.,neutral,0.6078,False,False,False,False,False,10.0,4e-06,0.000153,-107.445,0.002571,746.084,353.406,111.466,0.1,low,low,high
en_CA_Energy_1592208,86,agent,channel1,69,451.6,453.24,I hope that you have a great day.,positive,0.9826,False,False,False,False,False,1.64,0.098565,0.660278,-20.126,0.079383,972.505,174.653,42.659,4.878,high,high,medium
en_CA_Energy_1592208,87,agent,channel1,70,453.24,454.24,Thank you very much.,positive,0.9445,False,False,False,False,False,1.0,0.049499,0.303436,-26.108,0.110184,1397.182,141.433,66.098,4.0,medium,high,low
en_CA_Energy_1592208,88,agent,channel1,71,454.24,454.74,Bye.,neutral,0.6078,False,False,False,False,False,0.5,0.09634,0.467804,-20.324,0.049042,732.01,245.208,76.43,2.0,high,medium,high
