call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_CA_Hospitality_1587316,42,customer,channel2,14,309.0,324.0,"Actually, since we'll be driving in from out of town, is there any chance for an early check in? Maybe around 1pm? Possibly a late check out on Monday?"
en_CA_Hospitality_1587316,43,agent,channel1,29,325.0,329.0,Let me see what we can do.
en_CA_Hospitality_1587316,44,agent,channel1,30,329.0,337.0,"So early check-in is normally at 3 p.m., but since it's a special occasion and the honeymoon suite is available the night before,"
en_CA_Hospitality_1587316,45,agent,channel1,31,337.0,343.0,I can request a complimentary early check-in at 1 p.m. for you.
en_CA_Hospitality_1587316,46,customer,channel2,15,339.0,368.0,I'll definitely join the rewards program if that means a late check out for free. I can see my wife wanting to rush Monday morning.
en_CA_Hospitality_1587316,47,agent,channel1,32,343.0,348.0,"As for late check-out, our standard time is 11 a.m."
en_CA_Hospitality_1587316,48,agent,channel1,33,348.0,370.0,"But we can extend it to 1 p.m. for a $50 fee or complimentary if you join our loyalty guest rewards program, which is free to sign up."
en_CA_Hospitality_1587316,49,customer,channel2,16,368.0,386.0,Yeah.
en_CA_Hospitality_1587316,50,agent,channel1,34,370.0,376.0,"Yeah, sounds perfect. So I'll enroll you right now. It only takes a moment."
en_CA_Hospitality_1587316,51,agent,channel1,35,376.0,382.0,You'll get an email with your membership ID and benefits summary shortly.
en_CA_Hospitality_1587316,52,agent,channel1,36,382.0,393.0,And with that I can confirm your late check-out at 1 p.m. free of charge.
en_CA_Hospitality_1587316,53,customer,channel2,17,386.0,392.0,Fantastic. That's a big out. Thanks for arranging that.
en_CA_Hospitality_1587316,54,agent,channel1,37,393.0,399.0,"Yeah, my pleasure, Daniel. So just to confirm everything for you,"
en_CA_Hospitality_1587316,55,agent,channel1,38,399.0,405.0,I hope you get graded to the honeymoon suite for November 2nd to 4th.
en_CA_Hospitality_1587316,56,agent,channel1,39,405.0,411.0,"You'll receive an early check-in at 1 p.m., a late check-out at 1 p.m.,"
en_CA_Hospitality_1587316,57,agent,channel1,40,411.0,417.0,complimentary champagne and chocolate-covered strawberries will be waiting in your suite.
en_CA_Hospitality_1587316,58,customer,channel2,18,416.0,440.0,"Alright, everything sounds perfect. I really appreciate you putting this together for me. Sophie, thank you."
en_CA_Hospitality_1587316,59,agent,channel1,41,417.0,424.0,You'll receive a link for spa services and your loyalty guest rewards membership details via email.
en_CA_Hospitality_1587316,60,agent,channel1,42,424.0,440.0,"Total for your stay is $658, inclusive of the discount and taxes. Does all of that sound correct?"
en_CA_Hospitality_1587316,61,agent,channel1,43,440.0,448.0,"Oh, you're both welcome. My pleasure. It's my pleasure to help to make your anniversary stay extra special."
en_CA_Hospitality_1587316,62,customer,channel2,19,446.0,475.0,"Oh, that's a nice touch. Could you write to my beautiful wife, here's to 10 wonderful years. Love, Daniel."
en_CA_Hospitality_1587316,63,agent,channel1,44,448.0,466.0,Would you like me to add a personal note or a special message for your wife on the welcome card?
en_CA_Hospitality_1587316,64,agent,channel1,45,466.0,483.0,"Oh, absolutely. I'll make sure that's included with the champagne. So she'll see it waiting when you arrive in the room."
en_CA_Hospitality_1587316,65,customer,channel2,20,475.0,483.0,"Thank you. She's going to love that. Thank you again, Sophie. You've been amazing."
en_CA_Hospitality_1587316,66,agent,channel1,46,483.0,490.0,"It was truly my pleasure, Daniel. So you're all set for your anniversary weekend at the Grandview Hotel."
en_CA_Hospitality_1587316,67,agent,channel1,47,490.0,498.0,"So you'll get an updated confirmation email within the next few minutes, including your suite details and early check-in note."
en_CA_Hospitality_1587316,68,agent,channel1,48,498.0,512.0,"So if you have any questions or need further help before arrival, feel free to call or email us anytime."
en_CA_Hospitality_1587316,69,customer,channel2,21,505.0,512.0,"We'll do. Thanks again, Sophie. You've made my playing this a lot easier."
en_CA_Hospitality_1587316,70,agent,channel1,49,512.0,523.0,"Oh, you're very welcome. So we look forward to welcoming you and your wife this weekend. Have a great day and happy anniversary in advance."
en_CA_Hospitality_1587316,71,customer,channel2,22,520.0,523.0,"Thanks. Take care, Sophie."
en_CA_Hospitality_1587316,72,agent,channel1,50,523.0,538.0,"Take care, Daniel. Goodbye."
en_CA_Hospitality_1587316,73,customer,channel2,23,535.0,538.0,Thank you.
en_CA_Hospitality_1587316,74,agent,channel1,51,538.0,540.0,Thank you.
