call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_AU_RealEstate_1586372,41,customer,channel2,12,274.88,294.88,That would be a perfect guess.
en_AU_RealEstate_1586372,42,agent,channel1,30,275.0,278.0,Yes.
en_AU_RealEstate_1586372,43,agent,channel1,31,278.0,280.0,Yep.
en_AU_RealEstate_1586372,44,agent,channel1,32,280.0,283.0,Yes.
en_AU_RealEstate_1586372,45,agent,channel1,33,283.0,286.0,Yep.
en_AU_RealEstate_1586372,46,agent,channel1,34,286.0,288.0,"Outlook.com. Okay, no problem."
en_AU_RealEstate_1586372,47,agent,channel1,35,288.0,297.0,"Look, what I will do is Friday afternoon next Friday afternoon suitable for you."
en_AU_RealEstate_1586372,48,customer,channel2,13,294.88,323.88,I don't work Friday afternoons.
en_AU_RealEstate_1586372,49,agent,channel1,36,297.0,298.0,"Okay, great."
en_AU_RealEstate_1586372,50,agent,channel1,37,298.0,311.0,So what I'll do is I'll put the links in the email and I will put my colleagues contact details in there plus the time that we can arrange for you to see all the three options.
en_AU_RealEstate_1586372,51,agent,channel1,38,311.0,320.0,"I assume it's going to be sometime between two to four, but I will confirm all of those and then we'll send you a confirmation email."
en_AU_RealEstate_1586372,52,agent,channel1,39,320.0,322.0,Can I also get your phone number?
en_AU_RealEstate_1586372,53,agent,channel1,40,322.0,327.0,Is the number you're calling from your best contact number?
en_AU_RealEstate_1586372,54,customer,channel2,14,324.88,333.88,It is yes.
en_AU_RealEstate_1586372,55,agent,channel1,41,327.0,328.0,"Okay, fantastic."
en_AU_RealEstate_1586372,56,agent,channel1,42,328.0,333.0,So that's 0-4-2-1-5-2-8-9-9-6.
en_AU_RealEstate_1586372,57,agent,channel1,43,333.0,335.0,Is that right?
en_AU_RealEstate_1586372,58,agent,channel1,44,335.0,336.0,"Okay, fantastic."
en_AU_RealEstate_1586372,59,agent,channel1,45,336.0,350.0,"Look, what I'll do is I'll put all the information in there and then you can have the inspection done on Friday and let us know if you're interested in any of them and we can proceed."
en_AU_RealEstate_1586372,60,agent,channel1,46,350.0,365.0,"What I will also mention is that considering there are all slightly different, they have different prices, but I can also provide those information in the email if you wish."
en_AU_RealEstate_1586372,61,customer,channel2,15,354.88,378.88,That all sounds really good. Thank you.
en_AU_RealEstate_1586372,62,agent,channel1,47,366.0,367.0,"Okay, great."
en_AU_RealEstate_1586372,63,agent,channel1,48,367.0,373.0,Thank you so much for calling and good luck.
en_AU_RealEstate_1586372,64,agent,channel1,49,373.0,375.0,No problem.
en_AU_RealEstate_1586372,65,agent,channel1,50,375.0,380.0,"If any issues or any questions, please feel free to call us back."
en_AU_RealEstate_1586372,66,customer,channel2,16,378.88,394.88,I will.
en_AU_RealEstate_1586372,67,agent,channel1,51,380.0,381.0,"Thanks, Jenny."
en_AU_RealEstate_1586372,68,agent,channel1,52,381.0,382.0,Have a good day.
