call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_AU_DeliveryService_1592668,93,agent,channel1,70,409.12,410.12,important.
en_AU_DeliveryService_1592668,94,agent,channel1,71,410.12,413.76,"Now look, what I'll need to do is confirm the delivery address in Paramatter."
en_AU_DeliveryService_1592668,95,agent,channel1,72,413.76,420.12,What's the full address of your accountant's office?
en_AU_DeliveryService_1592668,96,customer,channel2,24,416.6,427.64,Hang on let me grab that. It is sweet seven one five six church street
en_AU_DeliveryService_1592668,97,agent,channel1,73,420.12,423.12,Excellent.
en_AU_DeliveryService_1592668,98,agent,channel1,74,423.12,437.12,"So just to confirm, that's Suite 7156, 156 Church Street, Paramatter and is there a"
en_AU_DeliveryService_1592668,99,customer,channel2,25,427.64,443.0,parameter. Yep it's Henderson and Associates.
en_AU_DeliveryService_1592668,100,agent,channel1,75,437.12,440.12,business name?
en_AU_DeliveryService_1592668,101,agent,channel1,76,440.12,443.64,Perfect.
en_AU_DeliveryService_1592668,102,customer,channel2,26,443.0,455.96,Yeah hang on I'll grab that from my phone. It's nine six eight seven four five two
en_AU_DeliveryService_1592668,103,agent,channel1,77,443.64,447.12,And is there a contact number for the office just in case the driver needs to call when
en_AU_DeliveryService_1592668,104,agent,channel1,78,447.12,450.12,they arrive?
en_AU_DeliveryService_1592668,105,agent,channel1,79,450.12,464.6,"Perfect, so just to confirm, 96874521 and what's the best contact number for you, Maria,"
en_AU_DeliveryService_1592668,106,customer,channel2,27,455.96,465.96,one.
en_AU_DeliveryService_1592668,107,agent,channel1,80,464.6,471.6,in case we need to reach you about the delivery?
en_AU_DeliveryService_1592668,108,customer,channel2,28,466.84,475.96,Oh that would be my mobile um 0412765893. It's the number I'm calling on now if you can see that.
en_AU_DeliveryService_1592668,109,agent,channel1,81,471.6,473.6,Excellent.
en_AU_DeliveryService_1592668,110,agent,channel1,82,473.6,479.76,"So, okay, I've got everything updated in the system."
en_AU_DeliveryService_1592668,111,agent,channel1,83,479.76,484.44,Your package is now flagged for same day priority courier service from our Silverwater
en_AU_DeliveryService_1592668,112,agent,channel1,84,484.44,490.08,"depot to Henderson and Associates in Paramatter, delivery by 5pm today."
en_AU_DeliveryService_1592668,113,customer,channel2,29,485.96,502.84,Perfect and just to be absolutely clear this is definitely going to arrive today
en_AU_DeliveryService_1592668,114,agent,channel1,85,490.56,495.76,"Maria, you'll also receive an SMS notification when the driver is about 30 minutes away and"
en_AU_DeliveryService_1592668,115,agent,channel1,86,495.76,506.56,another one when it's been successfully delivered.
en_AU_DeliveryService_1592668,116,customer,channel2,30,503.48,511.96,because I need to let the accountant know.
en_AU_DeliveryService_1592668,117,agent,channel1,87,506.56,509.44,"Yes Maria, I can confirm it will definitely arrive today."
en_AU_DeliveryService_1592668,118,agent,channel1,88,509.44,513.96,The driver will be dispatched within the next 20 minutes from Silverwater based on
en_AU_DeliveryService_1592668,119,agent,channel1,89,513.96,518.48,current traffic conditions and I'm checking Google Maps for you right now.
en_AU_DeliveryService_1592668,120,customer,channel2,31,515.96,535.96,I can't even tell you what a relief that is honestly I was starting to have a panic attack.
en_AU_DeliveryService_1592668,121,agent,channel1,90,518.48,526.48,"They'd arrive in Paramatter by approximately 415 to 445, well before your 5pm commitment."
en_AU_DeliveryService_1592668,122,agent,channel1,91,532.48,536.48,"Yeah, look, we don't want you having a panic attack, but I can completely understand"
en_AU_DeliveryService_1592668,123,customer,channel2,32,536.2,550.68,Um actually yeah just one more thing why was there so much impact from the road works like don't you
en_AU_DeliveryService_1592668,124,agent,channel1,92,536.48,538.48,how stressful this would be for you.
en_AU_DeliveryService_1592668,125,agent,channel1,93,538.48,540.48,Tax documents are nothing to muck around with.
en_AU_DeliveryService_1592668,126,agent,channel1,94,540.48,543.48,Is there anything I can help you with today?
en_AU_DeliveryService_1592668,127,agent,channel1,95,543.48,545.48,Other than that?
en_AU_DeliveryService_1592668,128,agent,channel1,96,549.48,554.48,"Yeah, look, that's a really great question."
en_AU_DeliveryService_1592668,129,customer,channel2,33,550.68,555.96,guys usually plan for that kind of thing?
en_AU_DeliveryService_1592668,130,agent,channel1,97,554.48,558.48,"Normally our drivers do have an alternate route mapped out, particularly for"
en_AU_DeliveryService_1592668,131,agent,channel1,98,558.48,562.48,"Paramatter Road, since it's always got something going on."
en_AU_DeliveryService_1592668,132,agent,channel1,99,562.48,565.48,What happened in this particular case was that the road works weren't on our
en_AU_DeliveryService_1592668,133,agent,channel1,100,565.48,569.48,scheduled notifications from Transport New South Wales.
en_AU_DeliveryService_1592668,134,customer,channel2,34,565.96,587.96,Okay that makes sense at least you sorted it out.
en_AU_DeliveryService_1592668,135,agent,channel1,101,569.48,573.48,"They started Monday night unexpectedly, so Tuesday morning our driver got caught"
en_AU_DeliveryService_1592668,136,agent,channel1,102,573.48,575.48,in the back up with no warning.
en_AU_DeliveryService_1592668,137,agent,channel1,103,575.48,579.48,We've since updated all our routes throughout that area and our drivers are
en_AU_DeliveryService_1592668,138,agent,channel1,104,579.48,583.48,now using Victoria Road as the main arterial instead.
en_AU_DeliveryService_1592668,139,agent,channel1,105,587.48,588.48,"Yup, definitely."
en_AU_DeliveryService_1592668,140,agent,channel1,106,588.48,592.48,"And look, as an additional gesture of goodwill and for the inconvenience,"
en_AU_DeliveryService_1592668,141,agent,channel1,107,592.48,596.48,"I'm going to add $20 credit to your account, so you'll see that reflected"
en_AU_DeliveryService_1592668,142,customer,channel2,35,595.96,611.96,Oh you didn't have to do that Danielle but thank you that's a real that's that's top's customer service.
en_AU_DeliveryService_1592668,143,agent,channel1,108,596.48,600.48,in your next invoice or if your pay-as-you-go customer will apply it
en_AU_DeliveryService_1592668,144,agent,channel1,109,600.48,602.48,to your next shipment.
en_AU_DeliveryService_1592668,145,agent,channel1,110,606.48,611.48,"Yeah, look, Maria, it's our pleasure."
en_AU_DeliveryService_1592668,146,agent,channel1,111,611.48,614.48,"We understand how important this was, and of course you did pay for a"
en_AU_DeliveryService_1592668,147,agent,channel1,112,614.48,616.48,service that didn't deliver.
en_AU_DeliveryService_1592668,148,agent,channel1,113,616.48,620.48,We do really want to make sure that our customers are feeling like they're
en_AU_DeliveryService_1592668,149,agent,channel1,114,620.48,625.48,"valued, we value your business, and if there's anything else that we can do"
en_AU_DeliveryService_1592668,150,agent,channel1,115,625.48,628.48,to help you feel looked after.
en_AU_DeliveryService_1592668,151,customer,channel2,36,625.96,641.96,Um no I think that's everything you've been really helpful Danielle and sorry I was a bit frustrated earlier in the call too.
en_AU_DeliveryService_1592668,152,agent,channel1,116,628.48,632.48,"Now, aside from the delivery, is there anything else I can help you with"
en_AU_DeliveryService_1592668,153,agent,channel1,117,632.48,633.48,today?
en_AU_DeliveryService_1592668,154,agent,channel1,118,636.48,638.48,"Okay, perfect."
en_AU_DeliveryService_1592668,155,agent,channel1,119,640.48,643.48,"No, look, it's completely understandable."
en_AU_DeliveryService_1592668,156,agent,channel1,120,643.48,646.48,Tax time is stressful for everyone.
en_AU_DeliveryService_1592668,157,agent,channel1,121,646.48,650.48,"So just to recap everything, so your package with your tracking number"
en_AU_DeliveryService_1592668,158,agent,channel1,122,650.48,660.48,"ending in one AU, so that's SE 47892341AU is being dispatched via"
en_AU_DeliveryService_1592668,159,customer,channel2,37,655.96,683.96,Perfect thank you so much for sorting this out.
en_AU_DeliveryService_1592668,160,agent,channel1,123,660.48,666.48,"same-day courier to Henderson and Associates, sweet 7156"
en_AU_DeliveryService_1592668,161,agent,channel1,124,666.48,668.48,Church Street Power Matter.
en_AU_DeliveryService_1592668,162,agent,channel1,125,668.48,671.48,"You'll also get guaranteed delivery by 5pm today, and I've"
en_AU_DeliveryService_1592668,163,agent,channel1,126,671.48,673.48,e-marked it with priority.
en_AU_DeliveryService_1592668,164,agent,channel1,127,673.48,677.48,"You'll get SMS notifications for both dispatch and delivery,"
en_AU_DeliveryService_1592668,165,agent,channel1,128,677.48,680.48,and we've added $20 to your account.
en_AU_DeliveryService_1592668,166,agent,channel1,129,683.48,685.48,"Look, Maria, you're very welcome."
en_AU_DeliveryService_1592668,167,agent,channel1,130,685.48,687.48,"Look, I hope your tax return goes smoothly."
en_AU_DeliveryService_1592668,168,customer,channel2,38,685.96,687.96,Thank you.
en_AU_DeliveryService_1592668,169,agent,channel1,131,687.48,692.48,"By the way, I was going to suggest, given that you will receive the"
en_AU_DeliveryService_1592668,170,agent,channel1,132,692.48,698.48,"SMS notification from us, if you wanted to, we advise our customers"
en_AU_DeliveryService_1592668,171,agent,channel1,133,698.48,703.48,"for services like this, it's often a great idea to call the"
en_AU_DeliveryService_1592668,172,agent,channel1,134,703.48,705.48,person on the receiving end.
en_AU_DeliveryService_1592668,173,agent,channel1,135,705.48,709.48,That way someone can be ready and waiting and avoid any further
en_AU_DeliveryService_1592668,174,agent,channel1,136,709.48,715.48,"delays, because sometimes we know that these, especially Power"
en_AU_DeliveryService_1592668,175,agent,channel1,137,715.48,720.48,"Matter Road Church Street locations, can be quite difficult"
en_AU_DeliveryService_1592668,176,customer,channel2,39,715.96,741.96,You know what that's a really good idea Danielle so as soon as I get off the phone I'm going to call the accountant and let them know that as soon as I get the sms that they'll be approaching is that right?
en_AU_DeliveryService_1592668,177,agent,channel1,138,720.48,722.48,for our drivers.
en_AU_DeliveryService_1592668,178,agent,channel1,139,722.48,725.48,So someone being out there already on hand is very helpful for
en_AU_DeliveryService_1592668,179,agent,channel1,140,725.48,726.48,"them, too."
en_AU_DeliveryService_1592668,180,agent,channel1,141,726.48,728.48,I know how important these documents are for you.
en_AU_DeliveryService_1592668,181,agent,channel1,142,728.48,735.48,"That's where they'll have, it's within that 20-minute window,"
en_AU_DeliveryService_1592668,182,agent,channel1,143,735.48,738.48,"or basically say, like, our driver's 20 minutes away."
en_AU_DeliveryService_1592668,183,agent,channel1,144,738.48,742.48,"So what you'll do, give them the call on the phone this"
en_AU_DeliveryService_1592668,184,agent,channel1,145,742.48,743.48,afternoon.
en_AU_DeliveryService_1592668,185,agent,channel1,146,743.48,746.48,"Just let them know that, basically, they will, you know,"
en_AU_DeliveryService_1592668,186,customer,channel2,40,745.96,749.96,Okay.
en_AU_DeliveryService_1592668,187,agent,channel1,147,746.48,750.48,"you'll get a text message to say it's 20 minutes away, and you'll"
en_AU_DeliveryService_1592668,188,agent,channel1,148,750.48,752.48,give them a call then.
en_AU_DeliveryService_1592668,189,agent,channel1,149,752.48,756.48,"And then tell them to be around or in the vicinity of, or at"
en_AU_DeliveryService_1592668,190,agent,channel1,150,756.48,759.48,"least someone by the phone, just because, you know, how these"
en_AU_DeliveryService_1592668,191,agent,channel1,151,759.48,762.48,"things happen, people are missed, and, you know, they go away"
en_AU_DeliveryService_1592668,192,agent,channel1,152,762.48,763.48,and something happens.
en_AU_DeliveryService_1592668,193,agent,channel1,153,763.48,766.48,"So, you know, it's a very important thing to know,"
en_AU_DeliveryService_1592668,194,agent,channel1,154,766.48,768.48,especially when you're on the phone.
en_AU_DeliveryService_1592668,195,agent,channel1,155,768.48,771.48,"You know, it's a very important thing to know."
en_AU_DeliveryService_1592668,196,agent,channel1,156,771.48,773.48,"Just because, you know, how these things happen, people are"
en_AU_DeliveryService_1592668,197,agent,channel1,157,773.48,777.48,"missed, and, you know, they go away and someone's there, but the"
en_AU_DeliveryService_1592668,198,customer,channel2,41,775.96,793.96,Yeah well I mean I think because it's an office and I know that they've got nine to five hours with a receptionist there nine to five I think we're okay as long as it makes it there by five p.m.
en_AU_DeliveryService_1592668,199,agent,channel1,158,777.48,780.48,"driver can't find them, and then we don't want any other delays,"
en_AU_DeliveryService_1592668,200,agent,channel1,159,780.48,782.48,"you know, with your package."
en_AU_DeliveryService_1592668,201,customer,channel2,42,793.96,805.96,But can I ask you look I hate to be sort of a negative Nancy but what would happen if it doesn't make it there by five p.m. and the office closes?
en_AU_DeliveryService_1592668,202,agent,channel1,160,802.48,805.48,"So, it should definitely be there because it's on that"
en_AU_DeliveryService_1592668,203,agent,channel1,161,805.48,807.48,priority service.
en_AU_DeliveryService_1592668,204,agent,channel1,162,807.48,811.48,"More so, it's just about having someone, you know, ready around"
en_AU_DeliveryService_1592668,205,agent,channel1,163,811.48,812.48,on hand.
en_AU_DeliveryService_1592668,206,agent,channel1,164,812.48,815.48,"It's fantastic that there is a receptionist that is, you know,"
en_AU_DeliveryService_1592668,207,agent,channel1,165,815.48,818.48,able to take those calls and be there.
en_AU_DeliveryService_1592668,208,agent,channel1,166,818.48,822.48,"We also took your number, if you recall, on the call, like"
en_AU_DeliveryService_1592668,209,agent,channel1,167,822.48,826.48,"earlier on our call, and that was so that if there is or are"
en_AU_DeliveryService_1592668,210,customer,channel2,43,823.96,845.96,Okay.
en_AU_DeliveryService_1592668,211,agent,channel1,168,826.48,830.48,"any issues with getting, you know, a hold of someone at the"
en_AU_DeliveryService_1592668,212,agent,channel1,169,830.48,833.48,"power matter office, I can instruct the driver to give"
en_AU_DeliveryService_1592668,213,agent,channel1,170,833.48,837.48,"you a call straight away, and then that way they can call"
en_AU_DeliveryService_1592668,214,agent,channel1,171,837.48,840.48,"you, and then, you know, you can see if anything has"
en_AU_DeliveryService_1592668,215,agent,channel1,172,840.48,842.48,happened with you first.
en_AU_DeliveryService_1592668,216,agent,channel1,173,842.48,845.48,"That's only if we can't get through to them, of course."
en_AU_DeliveryService_1592668,217,customer,channel2,44,845.96,869.96,Okay and so do I have to pay for a re-delivery fee if they don't make it by five p.m.
en_AU_DeliveryService_1592668,218,agent,channel1,174,853.48,856.48,"Look, Maria, if it doesn't get there today, I can assure"
en_AU_DeliveryService_1592668,219,agent,channel1,175,856.48,859.48,"you, you know, I'll speak with my supervisor to"
en_AU_DeliveryService_1592668,220,agent,channel1,176,859.48,863.48,"confirm one second, but, you know, I think we should be"
en_AU_DeliveryService_1592668,221,agent,channel1,177,863.48,867.48,"able to get that through to you, you know, you without"
en_AU_DeliveryService_1592668,222,agent,channel1,178,867.48,870.48,additional costs to you if that happened.
en_AU_DeliveryService_1592668,223,customer,channel2,45,869.96,888.96,Okay look um you can never be too sure and you know once these things start to go wrong they just seem to go down this rabbit hole Danielle as you know um so I just want to make sure that these documents get to my accountant and I can just finish my tax return um and just be done with it.
en_AU_DeliveryService_1592668,224,customer,channel2,46,888.96,895.96,But thank you so much for being so helpful.
en_AU_DeliveryService_1592668,225,agent,channel1,179,889.48,892.48,"Yeah, of course, no worries."
en_AU_DeliveryService_1592668,226,agent,channel1,180,892.48,895.48,"Look, Maria, is there anything else I can help you with today?"
en_AU_DeliveryService_1592668,227,customer,channel2,47,895.96,901.96,No thank you so much take care.
en_AU_DeliveryService_1592668,228,agent,channel1,181,898.48,899.48,You're welcome.
en_AU_DeliveryService_1592668,229,agent,channel1,182,899.48,901.48,Good luck with your tax return.
en_AU_DeliveryService_1592668,230,customer,channel2,48,901.96,913.96,Thanks.
