call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text
en_AU_Energy_1586372,41,agent,channel1,25,285.08,293.64,and what will happen is generally it's on there is a monthly fee and like the service fee and then
en_AU_Energy_1586372,42,agent,channel1,26,293.64,299.4,there is a usage fee. Obviously usage will be dependent on you and all of these is provided in
en_AU_Energy_1586372,43,agent,channel1,27,299.4,306.28,the breakdown format. So you will actually receive all of those on your bills. Would you like to
en_AU_Energy_1586372,44,customer,channel2,17,300.28,327.28,"Um, online, please."
en_AU_Energy_1586372,45,agent,channel1,28,307.08,316.2,receive your bills on a paper format or online? Online. Okay. So that will come to your email that
en_AU_Energy_1586372,46,agent,channel1,29,316.2,322.68,"you provided and all the due dates and the cycles and the dates that are charged, including the"
en_AU_Energy_1586372,47,agent,channel1,30,322.76,325.88,peak and unpeak hours will be listed in your bills.
en_AU_Energy_1586372,48,customer,channel2,18,327.28,333.28,Cool. And do you just one more question? Do you have any optional plans?
en_AU_Energy_1586372,49,customer,channel2,19,333.28,336.28,"Oh, are they all the same?"
en_AU_Energy_1586372,50,agent,channel1,31,335.32,342.68,"No, no, no. We do have two options and we have a deal for this month that it's called the green"
en_AU_Energy_1586372,51,agent,channel1,32,342.68,351.96,savings. So the green savings is very suitable for people who don't really use a lot of energy
en_AU_Energy_1586372,52,agent,channel1,33,351.96,359.0,"throughout the day. You know, like we have a lot of people who are not at home throughout the day and"
en_AU_Energy_1586372,53,agent,channel1,34,359.0,367.4,most of the electricity usage is at night and this will give them a lot of bonuses in that sense.
en_AU_Energy_1586372,54,customer,channel2,20,363.28,379.28,Right.
en_AU_Energy_1586372,55,agent,channel1,35,367.4,373.16,So what that means is the rates applied throughout the days are slightly cheaper.
en_AU_Energy_1586372,56,agent,channel1,36,374.44,378.6,So that will really depend on your lifestyle. Is that the one that you would like to go?
en_AU_Energy_1586372,57,agent,channel1,37,379.0,388.92,"Your home all day. So if you're home all day, I suggest our regular services would probably suit you best."
en_AU_Energy_1586372,58,customer,channel2,21,379.28,389.28,"Um, no, I'm home all day."
en_AU_Energy_1586372,59,customer,channel2,22,389.28,411.28,"All right, that sounds like a plan. Thank you."
en_AU_Energy_1586372,60,agent,channel1,38,391.88,400.36,"Okay, no problem. So Jenny, you will receive a confirmation of your account creation as well as"
en_AU_Energy_1586372,61,agent,channel1,39,400.36,406.68,the installation date that is booked for you next Tuesday in your email account soon. And
en_AU_Energy_1586372,62,agent,channel1,40,407.24,410.36,"if you have any other questions, please feel free to call us back."
en_AU_Energy_1586372,63,customer,channel2,23,411.28,415.28,"Okay, that'd be great. Thank you."
en_AU_Energy_1586372,64,agent,channel1,41,413.08,422.6,"Thank you and good luck with the move. Thanks, bye-bye."
en_AU_Energy_1586372,65,customer,channel2,24,415.28,421.28,Thank you. Bye.
