call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level,frustration_flag_bool,empathy_flag_bool,probing_flag_bool,ownership_flag_bool,next_steps_flag_bool,normalized_sentiment,vocal_intensity_level,turn_risk_score,turn_main_signal,turn_risk_level,turn_reason_codes,evidence_id,signal_coverage_confidence,analytical_contract_version,risk_rubric_version,risk_score_type,risk_score_calibrated,asr_model_id,sentiment_model_id
en_CA_Hospitality_1587316,11,agent,channel1,7,74.0,86.0,"All right, I see that you're currently booked for a king deluxe room for two nights. Checking out Monday morning, is that correct?",neutral,0.8679,False,False,True,False,False,12.0,0.060318,0.818451,-24.391,0.094541,1116.167,226.467,114.745,1.917,high,medium,medium,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Hospitality_1587316:turn:11,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,12,customer,channel2,5,83.0,100.0,"Yes, that's the one.",positive,0.5236,False,False,False,False,False,17.0,0.007856,0.225098,-42.096,0.011221,276.171,364.49,94.453,0.235,low,low,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:12,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,13,agent,channel1,8,86.0,94.0,"Oh, perfect. Okay, so you're interested in an upgrade. So we have a few options that might suit an anniversary celebration.",positive,0.9481,False,False,False,False,False,8.0,0.061725,0.575653,-24.191,0.113246,1297.108,215.636,85.562,2.625,high,high,low,False,False,False,False,False,positive,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:13,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,14,agent,channel1,9,94.0,112.0,"Can I ask what kind of upgrade you had in mind, like for example a suite or a room with a view?",neutral,0.842,False,False,True,False,False,18.0,0.041762,0.74115,-27.584,0.046361,820.395,270.985,128.215,1.222,medium,medium,medium,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Hospitality_1587316:turn:14,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,15,customer,channel2,6,100.0,111.0,I was thinking maybe a suite if the price isn't too crazy. Something with a bit more space. Maybe a nice view or jacuzzi top.,neutral,0.6088,False,False,False,False,False,11.0,0.064083,0.500092,-23.865,0.064957,882.133,219.658,109.419,2.273,high,high,low,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:15,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,16,agent,channel1,10,112.0,118.0,"Yeah, absolutely, we can check that. So we currently have two suite types available for your dates.",neutral,0.7014,False,False,False,False,False,6.0,0.063372,0.719025,-23.962,0.107609,1256.899,186.812,63.545,2.833,high,high,low,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:16,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,17,agent,channel1,11,118.0,128.0,"There's the executive suite, so it has a separate living area, city, skyline view and a deep soaking tub.",neutral,0.8201,False,False,False,False,False,10.0,0.059568,0.509155,-24.5,0.106837,1280.32,199.902,68.878,1.9,high,medium,low,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:17,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,18,agent,channel1,12,128.0,138.0,"And the honeymoon suite offers a jacuzzi, a balcony overlooking the river and has complimentary champagne and chocolate strawberries upon arrival.",positive,0.7812,False,False,False,False,False,10.0,0.061455,0.682312,-24.229,0.107603,1291.862,209.221,76.918,2.1,high,high,low,False,False,False,False,False,positive,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:18,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,19,customer,channel2,7,130.0,149.0,"Hmm, that second one sounds like it was made for us. What's the price difference compared to what I already asked?",neutral,0.8542,False,False,False,False,False,19.0,0.046781,0.57254,-26.599,0.028711,428.305,310.683,120.236,1.105,medium,low,high,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:19,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,20,agent,channel1,13,149.0,157.0,"Yeah, let's take a look. So your current rate for the king deluxe room is $225 per night.",neutral,0.8997,False,False,False,False,False,8.0,0.0567,0.513214,-24.928,0.101938,1216.356,221.917,88.268,2.25,medium,high,low,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:20,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,21,agent,channel1,14,157.0,166.0,So the executive suite is $310 per night and the honeymoon suite is $365 per night.,neutral,0.9043,False,False,False,False,False,9.0,0.064369,0.607941,-23.826,0.109451,1331.806,205.123,64.19,1.778,high,medium,low,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:21,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,22,agent,channel1,15,167.0,175.0,"Since it's an anniversary, I can apply our celebration offer, so it gives you 10% off suite upgrades.",positive,0.7567,False,False,False,False,False,8.0,0.070706,0.872559,-23.011,0.12338,1369.124,209.281,66.431,2.25,high,high,low,False,False,False,False,False,positive,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:22,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,23,agent,channel1,16,175.0,181.0,So that would bring this honeymoon suite down to about $329 per night.,neutral,0.8775,False,False,False,False,False,6.0,0.066312,0.546814,-23.568,0.089379,1179.194,203.672,49.242,2.167,high,high,low,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:23,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,24,customer,channel2,8,179.0,208.0,"Hmm, that's actually not bad at all. Is the honeymoon suite still available for both Saturday and Sunday?",positive,0.8227,False,False,False,False,False,29.0,0.049802,0.56546,-26.055,0.015879,188.406,359.584,82.884,0.621,medium,low,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:24,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,25,agent,channel1,17,181.0,199.0,"Yeah, it is, but I should mention we just have one of those suites and the weekends tend to book quickly.",neutral,0.6093,False,False,False,False,False,18.0,0.040984,0.560059,-27.748,0.048512,856.476,280.061,120.962,1.167,medium,medium,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:25,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,26,agent,channel1,18,199.0,207.0,"But if you'd like, I can hold it for up to 15 minutes while you decide or we can upgrade you right now to secure it.",neutral,0.8361,False,False,False,False,False,8.0,0.06071,0.524323,-24.335,0.105856,1254.794,212.68,57.446,3.25,high,high,low,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:26,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,27,customer,channel2,9,208.0,231.0,"Okay, let's go ahead and upgrade now. My wife will love that jacuzzi in the balcony. Yeah.",positive,0.9492,False,False,False,False,False,23.0,0.040652,0.56665,-27.818,0.014591,269.395,329.466,118.5,0.739,medium,low,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:27,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,28,agent,channel1,19,211.0,220.0,"Excellent choice. Okay, so I'll make that change for you.",positive,0.9383,False,False,False,False,False,9.0,0.031118,0.408875,-30.14,0.057965,865.203,267.846,127.028,1.111,low,low,medium,False,False,False,False,False,positive,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:28,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,29,agent,channel1,20,220.0,226.0,It'll just adjust your total to reflect the new room rate.,neutral,0.9034,False,False,False,False,False,6.0,0.053832,0.496674,-25.379,0.095062,1154.393,224.893,64.249,1.833,medium,medium,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:29,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,30,agent,channel1,21,226.0,234.0,So would you like me to keep the same payment method on file for the difference?,neutral,0.9162,False,False,True,False,False,8.0,0.049735,0.569672,-26.067,0.056475,882.619,258.486,105.507,2.0,medium,high,medium,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Hospitality_1587316:turn:30,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,31,customer,channel2,10,231.0,242.0,"Yes, please.",positive,0.5949,False,False,False,False,False,11.0,0.006057,0.139038,-44.355,0.006515,116.668,381.006,67.105,0.182,low,low,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:31,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,32,agent,channel1,22,234.0,245.0,"Okay. So while I'm finalizing the upgrade, would you like me to go over the amenities that's included with your new suite?",neutral,0.8423,False,False,True,False,False,11.0,0.052879,0.472473,-25.534,0.064947,983.603,246.675,93.852,2.0,medium,high,medium,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Hospitality_1587316:turn:32,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,33,customer,channel2,11,242.0,245.0,Would that be great?,positive,0.965,False,False,False,False,False,3.0,0.011917,0.170654,-38.477,0.017277,440.506,316.269,126.984,1.333,low,medium,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:33,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,34,agent,channel1,23,245.0,255.0,"Okay, so the honeymoon suite includes a private jacuzzi tub and furnished balcony with a river view, complimentary welcome champagne and desserts,",positive,0.6694,False,False,False,False,False,10.0,0.058115,0.640015,-24.714,0.116701,1309.741,203.519,60.003,2.2,high,high,low,False,False,False,False,False,positive,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:34,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,35,agent,channel1,24,255.0,266.0,"24-hour room service and turned down service in the evening, access to the executive lounge, which offers breakfast, snacks and evening cocktails,",neutral,0.8408,False,False,False,False,False,11.0,0.061982,0.834198,-24.155,0.10276,1174.54,215.23,75.101,2.0,high,high,low,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:35,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,36,agent,channel1,25,266.0,271.0,"permanent free Wi-Fi, spa access and priority check-in service.",neutral,0.7076,False,False,False,False,False,5.0,0.071836,0.942444,-22.873,0.10512,1256.518,222.16,79.094,1.8,high,medium,low,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:36,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,37,agent,channel1,26,271.0,292.0,And you'll also receive early access to our spa facilities if you'd like to book a couple's massage during your stay.,positive,0.5892,False,False,False,False,False,21.0,0.031901,0.870514,-29.924,0.038427,759.529,278.302,128.581,1.0,low,low,medium,False,False,False,False,False,positive,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:37,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,38,customer,channel2,12,272.0,301.0,"Wow, that sounds amazing. I didn't even know about the spa access. That's a nice bonus. My wife loves sash. I'm a surpiser with that.",positive,0.9839,False,False,False,False,False,29.0,0.048757,0.639435,-26.239,0.025044,410.326,310.697,127.649,0.862,medium,low,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:38,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,39,agent,channel1,27,292.0,307.0,"Oh, that would be a wonderful surprise. I can send you a link to our spa menu and you can book a treatment directly through your guest portal.",positive,0.971,False,False,False,False,False,15.0,0.041215,0.419098,-27.699,0.058174,871.033,259.698,116.702,1.867,medium,medium,medium,False,False,False,False,False,positive,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:39,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,40,customer,channel2,13,301.0,309.0,Please do. I'll definitely check that out later.,positive,0.8766,False,False,False,False,False,8.0,0.046771,0.561066,-26.601,0.031746,526.219,281.696,132.286,1.0,medium,low,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:40,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,41,agent,channel1,28,307.0,325.0,Okay.,neutral,0.5693,False,False,False,False,False,18.0,0.004685,0.383698,-46.586,0.009985,567.741,308.603,132.202,0.056,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:41,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,42,customer,channel2,14,309.0,324.0,"Actually, since we'll be driving in from out of town, is there any chance for an early check in? Maybe around 1pm? Possibly a late check out on Monday?",neutral,0.9349,False,False,False,False,False,15.0,0.077998,0.690735,-22.158,0.055212,784.992,230.006,117.446,1.933,high,medium,medium,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:42,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,43,agent,channel1,29,325.0,329.0,Let me see what we can do.,neutral,0.7681,False,False,False,False,False,4.0,0.038149,0.296265,-28.37,0.063267,930.66,241.306,109.38,1.75,low,medium,medium,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:43,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,44,agent,channel1,30,329.0,337.0,"So early check-in is normally at 3 p.m., but since it's a special occasion and the honeymoon suite is available the night before,",neutral,0.893,False,False,False,False,False,8.0,0.06562,0.434631,-23.659,0.110379,1288.967,221.134,69.134,2.875,high,high,low,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:44,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,45,agent,channel1,31,337.0,343.0,I can request a complimentary early check-in at 1 p.m. for you.,neutral,0.8707,False,False,False,False,False,6.0,0.050717,0.489563,-25.897,0.087935,1117.769,226.646,92.681,2.0,medium,high,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:45,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,46,customer,channel2,15,339.0,368.0,I'll definitely join the rewards program if that means a late check out for free. I can see my wife wanting to rush Monday morning.,positive,0.6813,False,False,False,False,False,29.0,0.03916,0.611267,-28.143,0.018679,283.266,324.532,123.935,0.862,low,low,high,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:46,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,47,agent,channel1,32,343.0,348.0,"As for late check-out, our standard time is 11 a.m.",neutral,0.9436,False,False,False,False,False,5.0,0.076183,0.589447,-22.363,0.112498,1322.673,222.706,64.68,2.0,high,high,low,False,False,False,False,False,neutral,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:47,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,48,agent,channel1,33,348.0,370.0,"But we can extend it to 1 p.m. for a $50 fee or complimentary if you join our loyalty guest rewards program, which is free to sign up.",neutral,0.6014,False,False,False,False,False,22.0,0.039222,0.614044,-28.129,0.06294,924.238,245.301,123.435,1.273,low,medium,medium,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:48,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,49,customer,channel2,16,368.0,386.0,Yeah.,neutral,0.5798,False,False,False,False,False,18.0,0.002369,0.204529,-52.509,0.003519,157.003,385.88,62.659,0.056,low,low,high,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Hospitality_1587316:turn:49,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Hospitality_1587316,50,agent,channel1,34,370.0,376.0,"Yeah, sounds perfect. So I'll enroll you right now. It only takes a moment.",positive,0.9326,False,False,False,False,False,6.0,0.074708,0.737457,-22.533,0.127997,1397.39,198.824,73.734,2.333,high,high,low,False,False,False,False,False,positive,high,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Hospitality_1587316:turn:50,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
