call_id,turn_id,speaker,channel,segment_id,start_time,end_time,text,sentiment_label,sentiment_score,frustration_flag,empathy_flag,probing_flag,ownership_flag,next_steps_flag,segment_duration_sec,rms_energy,peak_amplitude,rms_db,zero_crossing_rate,spectral_centroid,pitch_mean_hz,pitch_std_hz,speaking_rate_wps,volume_level,speaking_rate_level,pitch_level,frustration_flag_bool,empathy_flag_bool,probing_flag_bool,ownership_flag_bool,next_steps_flag_bool,normalized_sentiment,vocal_intensity_level,turn_risk_score,turn_main_signal,turn_risk_level,turn_reason_codes,evidence_id,signal_coverage_confidence,analytical_contract_version,risk_rubric_version,risk_score_type,risk_score_calibrated,asr_model_id,sentiment_model_id
en_CA_Food_1588697,11,agent,channel1,8,51.44,53.44,Okay.,neutral,0.5693,False,False,False,False,False,2.0,0.008365,0.076385,-41.551,0.075738,1235.186,165.114,94.842,0.5,low,low,low,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:11,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,12,agent,channel1,9,53.44,59.44,"And where are you located, sir?",neutral,0.9521,False,False,True,False,False,6.0,0.018071,0.198395,-34.861,0.036374,714.75,293.416,124.429,1.0,low,low,medium,False,False,True,False,False,neutral,low,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:12,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,13,customer,channel2,4,56.0,71.0,We're in Massachusetts.,neutral,0.9067,False,False,False,False,False,15.0,0.040639,0.938049,-27.821,0.020546,492.573,338.884,119.391,0.2,high,low,high,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:13,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,14,agent,channel1,10,59.44,61.44,Okay.,neutral,0.5693,False,False,False,False,False,2.0,0.006453,0.058197,-43.804,0.095595,1412.194,172.806,105.942,0.5,low,low,low,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:14,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,15,agent,channel1,11,61.44,67.44,Can you provide me like the first three?,neutral,0.8205,False,False,True,False,False,6.0,0.027335,0.212189,-31.266,0.064367,989.285,222.436,83.537,1.333,medium,medium,medium,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:15,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,16,agent,channel1,12,67.44,75.44,"Or I guess the full zip code, please?",neutral,0.9262,False,False,True,False,False,8.0,0.015185,0.160339,-36.372,0.032137,505.18,316.917,119.383,1.0,low,low,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:16,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,17,customer,channel2,5,71.0,92.0,"Yes, 73294.",neutral,0.6987,False,False,False,False,False,21.0,0.054228,0.964386,-25.316,0.019165,334.575,342.46,112.971,0.095,high,low,high,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:17,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,18,agent,channel1,13,75.44,77.44,Okay.,neutral,0.5693,False,False,False,False,False,2.0,0.013478,0.209961,-37.407,0.130418,1486.604,182.759,96.711,0.5,low,low,low,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:18,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,19,agent,channel1,14,77.44,83.44,Just trying to figure out how far away you are from us.,neutral,0.628,False,False,False,False,False,6.0,0.020369,0.175079,-33.821,0.110245,1180.666,173.249,70.945,2.0,medium,high,low,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:19,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,20,agent,channel1,15,83.44,85.44,Okay.,neutral,0.5693,False,False,False,False,False,2.0,0.028452,0.162109,-30.918,0.074002,1045.846,227.706,85.086,0.5,medium,low,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:20,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,21,agent,channel1,16,85.44,92.44,Would you be able to tell me if there is a kitchen available or we need to have everything prepared and simply dropped off?,neutral,0.9285,False,False,True,False,False,7.0,0.027807,0.191803,-31.117,0.077454,975.312,233.782,72.143,3.429,medium,high,medium,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:21,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,22,customer,channel2,6,92.0,99.0,Everything prepared and simply dropped off is easier since we're going to be doing this outside.,positive,0.5197,False,False,False,False,False,7.0,0.116521,0.972473,-18.672,0.094356,1050.611,157.276,83.76,2.286,high,high,low,False,False,False,False,False,positive,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:22,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,23,customer,channel2,7,99.0,117.0,"Additionally, if we could have a good amount of covers for the food so that insects and stuff like that can't get into them while we're not serving.",neutral,0.649,False,False,False,False,False,18.0,0.075296,0.963715,-22.465,0.064231,817.049,239.859,139.405,1.556,high,medium,medium,False,False,False,False,False,neutral,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Food_1588697:turn:23,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,24,agent,channel1,17,105.44,110.44,Can do that.,neutral,0.6438,False,False,False,False,False,5.0,0.011161,0.139526,-39.046,0.02963,425.754,332.767,105.441,0.6,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:24,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,25,agent,channel1,18,110.44,115.44,And would you be requiring us to be servers or will you take care of that?,neutral,0.8566,False,False,True,False,False,5.0,0.030045,0.195496,-30.444,0.088824,1002.333,213.097,64.714,3.2,high,high,medium,False,False,True,False,False,neutral,high,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:25,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,26,customer,channel2,8,117.0,130.0,"I believe we can take care of that. So if we can have just the food delivered along with serving utensils and possibly heating elements if needed, that would be great.",positive,0.7613,False,False,False,False,False,13.0,0.129238,0.999969,-17.772,0.099921,1108.742,137.72,50.768,2.385,high,high,low,False,False,False,False,False,positive,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:26,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,27,customer,channel2,9,130.0,138.0,And then we can serve and then you guys can come and pick up the equipment after we're finished.,neutral,0.7374,False,False,False,False,False,8.0,0.086895,0.88092,-21.22,0.106712,1216.645,138.072,73.975,2.375,high,high,low,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:27,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,28,agent,channel1,19,135.44,144.44,Okay.,neutral,0.5693,False,False,False,False,False,9.0,0.010668,0.173676,-39.439,0.009206,285.326,372.633,77.632,0.111,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:28,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,29,customer,channel2,10,138.0,146.0,"The entire event should only last about three hours, so we'll only need the equipment for that long.",positive,0.5377,False,False,False,False,False,8.0,0.098808,0.89798,-20.104,0.071711,1002.392,195.422,124.067,2.25,high,high,low,False,False,False,False,False,positive,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:29,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,30,agent,channel1,20,144.44,154.44,And what are the times of the event?,neutral,0.9566,False,False,True,False,False,10.0,0.013155,0.170074,-37.618,0.024032,528.694,333.924,112.514,0.8,low,low,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:30,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,31,customer,channel2,11,146.0,166.0,It'll be from 12 to three on June 13th.,neutral,0.9392,False,False,False,False,False,20.0,0.05996,1.0,-24.443,0.03006,496.148,307.712,132.247,0.45,high,low,high,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:31,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,32,agent,channel1,21,154.44,156.44,Okay.,neutral,0.5693,False,False,False,False,False,2.0,0.006354,0.125641,-43.939,0.115854,1320.641,159.221,84.982,0.5,low,low,low,False,False,False,False,False,neutral,low,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:32,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,33,agent,channel1,22,156.44,161.44,We are available that day so that works out.,positive,0.6817,False,False,False,False,False,5.0,0.017135,0.180054,-35.322,0.112976,1285.931,173.125,94.735,1.8,low,high,low,False,False,False,False,False,positive,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:33,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,34,agent,channel1,23,161.44,174.44,"And let me just confirm with you, there will be 34 or 35 people.",neutral,0.812,False,False,False,False,False,13.0,0.020319,0.197937,-33.842,0.03294,459.044,324.831,97.097,1.077,medium,medium,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:34,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,35,customer,channel2,12,166.0,185.0,"Yes, so food, enough food for at least I would say 40 would be good to make sure that we have enough for everybody.",positive,0.5224,False,False,False,False,False,19.0,0.094821,1.0,-20.462,0.04817,625.122,275.203,138.105,1.263,high,medium,medium,False,False,False,False,False,positive,medium,5,medium customer vocal intensity,low,CUST_MEDIUM_VOCAL_INTENSITY,en_CA_Food_1588697:turn:35,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,36,agent,channel1,24,174.44,175.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.022514,0.093628,-32.951,0.058655,973.454,251.152,82.097,1.0,medium,low,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:36,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,37,agent,channel1,25,175.44,176.44,Hello.,positive,0.5525,False,False,False,False,False,1.0,0.031573,0.143982,-30.014,0.090561,985.99,219.043,69.977,1.0,high,low,medium,False,False,False,False,False,positive,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:37,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,38,agent,channel1,26,176.44,183.44,You went for 40 people and you only need the food itself dropped off along with utensils.,neutral,0.7174,False,False,False,False,False,7.0,0.02921,0.180756,-30.689,0.086551,983.451,213.825,59.067,2.429,medium,high,medium,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:38,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,39,customer,channel2,13,185.0,206.0,"Yes, that's correct. We do have some dietary restrictions. However, several of our members are vegan and so we would like to have some vegan options for them, as well as any meat that's prepared should also be kosher and halal to accommodate any of our members of different faiths.",neutral,0.5775,False,False,False,False,False,21.0,0.12954,0.990356,-17.752,0.099888,1084.851,140.571,55.973,2.381,high,high,low,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:39,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,40,agent,channel1,27,205.44,206.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:40,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,41,customer,channel2,14,206.0,216.0,"And then finally, we do have one person who is also has celiac disease and so needs a gluten free option.",neutral,0.6836,False,False,False,False,False,10.0,0.12393,1.0,-18.136,0.093929,1073.357,136.982,61.786,2.1,high,high,low,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:41,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,42,agent,channel1,28,206.44,209.44,We will be kind of doing that.,neutral,0.6898,False,False,False,False,False,3.0,0.0,0.0,,0.0,0.0,400.0,0.0,2.333,unknown,high,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:42,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,43,agent,channel1,29,209.44,210.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:43,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,44,agent,channel1,30,210.44,212.44,And what are the times of the event?,neutral,0.9566,False,False,True,False,False,2.0,0.0,0.0,,0.0,0.0,400.0,0.0,4.0,unknown,high,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:44,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,45,agent,channel1,31,212.44,213.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,3.1e-05,-127.579,0.0,332.077,379.791,78.838,1.0,low,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:45,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,46,agent,channel1,32,213.44,214.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:46,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,47,agent,channel1,33,214.44,215.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:47,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,48,agent,channel1,34,215.44,216.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:48,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,49,customer,channel2,15,216.0,225.0,"But that can be a separate meal. It doesn't have to be the same meal and everything is gluten free. If you can do that, that will be preferred so they don't get ostracized.",neutral,0.6572,False,False,False,False,False,9.0,0.125461,0.990936,-18.03,0.093804,1100.652,141.99,55.055,3.778,high,high,low,False,False,False,False,False,neutral,high,15,high customer vocal intensity,low,CUST_HIGH_VOCAL_INTENSITY,en_CA_Food_1588697:turn:49,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,50,agent,channel1,35,216.44,217.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:50,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,51,agent,channel1,36,217.44,219.44,And what are the times of the event?,neutral,0.9566,False,False,True,False,False,2.0,0.0,3.1e-05,-130.589,0.0,168.648,389.944,56.477,4.0,low,high,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:51,1.0,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,52,agent,channel1,37,219.44,220.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:52,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,53,agent,channel1,38,220.44,221.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:53,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,54,agent,channel1,39,221.44,223.44,And what are the times of the event?,neutral,0.9566,False,False,True,False,False,2.0,0.0,0.0,,0.0,0.0,400.0,0.0,4.0,unknown,high,high,False,False,True,False,False,neutral,medium,0,agent probing question detected,low,AGENT_PROBING,en_CA_Food_1588697:turn:54,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
en_CA_Food_1588697,55,agent,channel1,40,223.44,224.44,Okay.,neutral,0.5693,False,False,False,False,False,1.0,0.0,0.0,,0.0,0.0,400.0,0.0,1.0,unknown,low,high,False,False,False,False,False,neutral,medium,0,no strong signal,low,NO_STRONG_SIGNAL,en_CA_Food_1588697:turn:55,0.833,1.0.0,conversation_risk_v1,heuristic_proxy,False,faster-whisper/small,cardiffnlp/twitter-roberta-base-sentiment-latest
