call_id,channel,segment_id,start_time,end_time,text
en_CA_DeliveryService_1588686,channel1,55,327.0,330.0,So if you drop off your package.
en_CA_DeliveryService_1588686,channel1,56,330.0,332.0,After 4pm.
en_CA_DeliveryService_1588686,channel1,57,332.0,341.0,Then it won't have to be delivered the next day.
en_CA_DeliveryService_1588686,channel1,58,341.0,347.0,Yes. So you would have to schedule pick up online or buy phone with us.
en_CA_DeliveryService_1588686,channel1,59,347.0,352.0,We can do that right now if you like.
en_CA_DeliveryService_1588686,channel1,60,352.0,354.0,Okay.
en_CA_DeliveryService_1588686,channel1,61,354.0,358.0,When would you like to schedule a pickup for.
en_CA_DeliveryService_1588686,channel1,62,358.0,363.0,Tomorrow at what time.
en_CA_DeliveryService_1588686,channel1,63,363.0,372.0,"Okay, we have a slot available at 8am."
en_CA_DeliveryService_1588686,channel1,64,372.0,374.0,Okay.
en_CA_DeliveryService_1588686,channel1,65,374.0,377.0,And how.
en_CA_DeliveryService_1588686,channel1,66,377.0,382.0,You said this was a very heavy fragile object.
en_CA_DeliveryService_1588686,channel1,67,407.0,412.0,Okay. I will check if we have the appropriate machinery to handle this type of load.
en_CA_DeliveryService_1588686,channel1,68,412.0,421.0,Let me ask my manager.
en_CA_DeliveryService_1588686,channel1,69,421.0,429.0,"All right, we do have a fork lift available that should be able to lift it into the."
en_CA_DeliveryService_1588686,channel1,70,429.0,432.0,Transportation truck.
en_CA_DeliveryService_1588686,channel1,71,432.0,449.0,Is that something that you agree with as a method to put it in.
en_CA_DeliveryService_1588686,channel1,72,449.0,457.0,And your house.
en_CA_DeliveryService_1588686,channel1,73,457.0,461.0,So insurance for your house would not be through us.
en_CA_DeliveryService_1588686,channel1,74,461.0,464.0,We are simply the delivery service.
en_CA_DeliveryService_1588686,channel1,75,464.0,467.0,But we can offer you some.
en_CA_DeliveryService_1588686,channel1,76,467.0,474.0,Additional insurance for your package.
en_CA_DeliveryService_1588686,channel1,77,474.0,478.0,For the dimensions of your package and the weight.
en_CA_DeliveryService_1588686,channel1,78,478.0,488.0,"So that would be about $2,000."
en_CA_DeliveryService_1588686,channel1,79,488.0,490.0,We can absolutely do that.
en_CA_DeliveryService_1588686,channel1,80,490.0,492.0,Would you like that sent by email.
en_CA_DeliveryService_1588686,channel1,81,508.0,537.0,"All right, could you confirm that for me one more time, please."
en_CA_DeliveryService_1588686,channel1,82,537.0,543.0,I will send you that itemized receipt for the insurance.
en_CA_DeliveryService_1588686,channel1,83,543.0,558.0,And you can pay for that when the delivery truck arrives tomorrow at 8am.
en_CA_DeliveryService_1588686,channel1,84,558.0,569.0,They can do that at the same day.
en_CA_DeliveryService_1588686,channel1,85,569.0,570.0,Absolutely.
en_CA_DeliveryService_1588686,channel1,86,570.0,573.0,Once the package is.
en_CA_DeliveryService_1588686,channel1,87,573.0,580.0,"Once the delivery people arrive, they will put a tracking code on the package."
en_CA_DeliveryService_1588686,channel1,88,580.0,586.0,And give you the associated receipt with that that has the tracking number on the bottom.
en_CA_DeliveryService_1588686,channel1,89,586.0,590.0,And you just enter that into the tracker on our website.
en_CA_DeliveryService_1588686,channel1,90,590.0,613.0,And that will tell you exactly what is going on.
en_CA_DeliveryService_1588686,channel1,91,613.0,620.0,Good. Can you please confirm that you received the email for the insurance.
en_CA_DeliveryService_1588686,channel1,92,620.0,622.0,Perfect.
en_CA_DeliveryService_1588686,channel1,93,622.0,636.0,"Okay, then the delivery people will arrive at 8am tomorrow at your home address and deliver it to your requested delivery address."
en_CA_DeliveryService_1588686,channel1,94,636.0,638.0,Have a great day.
en_CA_DeliveryService_1588686,channel2,1,0.0,26.28,"Hi, I would like to schedule a delivery for pickup at my residence and delivery to a business,"
en_CA_DeliveryService_1588686,channel2,2,26.28,37.64,but this package is very fragile and so I wanted to make sure that it got there safely.
en_CA_DeliveryService_1588686,channel2,3,37.64,64.92,"It's 413 the Street Street, that's D-E-S-T-R-E-E-T Street and postal code is L-9-H-1-F-2."
en_CA_DeliveryService_1588686,channel2,4,67.64,88.12,"Yes, 1-F-2, yes."
en_CA_DeliveryService_1588686,channel2,5,88.12,118.04,"Delivery address will be 116-300-116-300 Business Avenue, yes, it's 116-300 Business Avenue."
en_CA_DeliveryService_1588686,channel2,6,118.04,143.32,"Delivery from 416 D-E-S-T-R-E-T Street, the departure address, the one that is being delivered to N-2-R-4-B-1."
en_CA_DeliveryService_1588686,channel2,7,148.04,171.48,"4-B-1, kind of like OB-1, Kenobi from Star Wars, yes, extremely fragile and I can't stress that"
en_CA_DeliveryService_1588686,channel2,8,171.48,184.68,enough because if this package gets damaged it might not be safe for everyone involved.
en_CA_DeliveryService_1588686,channel2,9,184.68,192.76,I did and it wasn't good enough so I packaged it even better myself.
en_CA_DeliveryService_1588686,channel2,10,193.08,198.6,"Yes, it'll be extremely safe as long as it does not get turned beyond 10 degrees to either side."
en_CA_DeliveryService_1588686,channel2,11,207.96,217.88,"It is four feet in length, three feet in width and three feet in depth."
en_CA_DeliveryService_1588686,channel2,12,217.88,243.0,"It weighs about four metric tons, extremely fragile. If it gets tilted the device may not survive the journey to its destination."
en_CA_DeliveryService_1588686,channel2,13,247.88,271.0,It was transported to me in lots of small boxes in parts and then I assembled it myself with a bit of enriching and then now it needs to be transported to 116-300 Business Avenue to care of General Kenobi.
en_CA_DeliveryService_1588686,channel2,14,277.88,307.24,"No, it is not a joke. I would also like to express some interest about fast delivery options."
en_CA_DeliveryService_1588686,channel2,15,308.12,325.24,"How often, how quickly do you think you could be able to get it there? Is overnight shipping available and what would the extra charge be for that?"
en_CA_DeliveryService_1588686,channel2,16,325.96,339.64,And what about picking up the package? Because they're picking it up for my house.
en_CA_DeliveryService_1588686,channel2,17,350.2,351.24,"I would like to, yes."
en_CA_DeliveryService_1588686,channel2,18,355.56,361.8,"Tomorrow, as soon as possible."
en_CA_DeliveryService_1588686,channel2,19,366.2,370.76,"Yes, that will be fine. They'll have to come into the garage to get it though. It can't be left out in the rain."
en_CA_DeliveryService_1588686,channel2,20,370.76,393.4,"Yes, fragile in that you just, it needs to stay in the configuration that it is in the package. It cannot be tilted beyond 10 degrees to either side."
en_CA_DeliveryService_1588686,channel2,21,393.4,406.04,"And it is mostly made of metal and so it is quite heavy, but it should still be kept in relatively, or sensitive hands."
en_CA_DeliveryService_1588686,channel2,22,423.56,449.56,"Yes, it should be fine. So long as I'm able to purchase some insurance for my package and house if something goes wrong."
en_CA_DeliveryService_1588686,channel2,23,450.28,455.16,"Sorry, yeah, just insurance in general would be would be good."
en_CA_DeliveryService_1588686,channel2,24,469.72,471.72,And how much would that be?
en_CA_DeliveryService_1588686,channel2,25,480.28,488.28,"That should be fine, but I'll need an itemized receipt in order to get reimbursed by the business."
en_CA_DeliveryService_1588686,channel2,26,492.28,508.28,"Yes, please. You can send it to O W E N D E S T R E E T H O M E at yahoo.net."
en_CA_DeliveryService_1588686,channel2,27,509.56,533.88,"Yes, O W E N O N, as in my first name, D E S T R E E T, district as in my address H O M E as in home where I live at yahoo, the obsolete website.net as in network."
en_CA_DeliveryService_1588686,channel2,28,539.88,555.88,Wonderful. And when would they be expecting to deliver that by same day?
en_CA_DeliveryService_1588686,channel2,29,561.08,567.88,"Okay, wonderful. And then would I be able to get tracking updates as this package is being delivered?"
en_CA_DeliveryService_1588686,channel2,30,569.56,598.92,"All right, that will be fine. I'll be refreshing that urgently throughout the day of the delivery."
en_CA_DeliveryService_1588686,channel2,31,600.04,611.4,"Thank you very much, James. And when you if you need any more information from me, please give me a call or email me, and I'll be awaiting the delivery people at 8am tomorrow."
en_CA_DeliveryService_1588686,channel2,32,618.12,620.92,"I did, yes."
en_CA_DeliveryService_1588686,channel2,33,629.56,642.12,Thank you very much. You too.
